,ID_REF,GSM4030288,GSM4030289,GSM4030290,GSM4030291,GSM4030292,GSM4030293,GSM4030294
19424,17349367,2.64546,2.52533,2.68095,2.9445200000000002,2.62697,2.38378,2.4603200000000003
19425,17349369,8.25633,7.983739999999999,8.14003,8.17782,8.00079,7.60775,7.7477100000000005
19426,17349393,7.3064800000000005,7.66482,7.518789999999999,7.595839999999999,7.24839,7.237710000000001,7.37409
19427,17349402,4.40003,4.18619,3.9963300000000004,4.32536,4.32061,4.30433,4.25254
19428,17349421,3.6060300000000005,3.58525,3.74705,3.54579,3.18982,3.63705,3.6606
19429,17349423,5.19169,5.350569999999999,5.203869999999999,5.63842,5.39027,5.14046,4.97959
19430,17349433,9.43924,8.97081,9.06824,9.44535,9.188239999999999,9.27726,9.52388
19431,17349456,11.5754,11.1674,11.0326,11.0098,10.9218,11.353,11.1879
19432,17349460,5.99927,5.26515,5.78809,5.6482,5.09082,5.40854,5.45188
19433,17349465,9.21718,8.98975,8.772730000000001,9.207410000000001,8.63182,9.11842,8.82933
19434,17349474,8.759260000000001,8.21693,8.46513,8.37534,8.01238,8.51897,8.2537
19435,17349503,7.581989999999999,9.46519,9.16949,8.31533,7.82067,9.249889999999999,8.87836
19436,17349514,6.6334,6.48883,6.01175,5.4798599999999995,4.82141,5.93864,5.90164
19437,17349520,10.3472,9.68304,9.132489999999999,9.750639999999999,9.39172,9.9705,9.859910000000001
19438,17349540,3.63951,2.99798,2.3643099999999997,2.54665,2.53096,3.26743,3.32939
19439,17349542,11.0231,10.4558,10.4898,10.4872,10.809000000000001,10.6002,10.4076
19440,17349544,8.2258,7.906160000000001,8.180539999999999,7.855230000000001,7.575989999999999,7.8322199999999995,7.56945
19441,17349549,6.43935,6.30497,6.237419999999999,6.31263,5.46667,6.2811900000000005,5.97649
19442,17349552,8.26187,7.091480000000001,7.2089300000000005,8.328710000000001,6.590730000000001,6.1521,5.98418
19443,17349554,11.419,10.9491,11.082,11.2507,10.9399,10.8096,10.6068
19444,17349572,9.441880000000001,9.094560000000001,8.87914,9.3667,8.640419999999999,8.9815,8.72943
19445,17349582,4.39625,4.29648,4.5881300000000005,4.2872900000000005,4.573919999999999,4.7630300000000005,4.65003
19446,17349588,3.10837,2.52812,3.06926,3.10542,2.58255,2.82249,2.79241
19447,17349590,9.54531,9.445960000000001,9.39663,9.54795,9.37387,9.11028,9.30016
19448,17349601,8.716000000000001,8.52025,8.559460000000001,8.84732,8.698160000000001,8.70866,8.721810000000001
19449,17349607,7.05278,5.57862,5.32504,5.18535,5.55525,6.05796,5.7763599999999995
19450,17349624,4.179819999999999,4.60239,4.52093,4.8351,4.10545,4.61824,4.37871
19451,17349627,7.22812,6.28637,6.42854,6.08426,5.89844,6.03049,6.3198
19452,17349634,6.0822400000000005,6.69338,6.35272,6.33582,6.51929,6.28745,6.736160000000001
19453,17349643,4.80472,4.8611,4.91355,5.132000000000001,4.86961,5.04244,4.80197
19454,17349671,9.79267,9.22072,9.30767,9.54997,9.57953,9.20166,9.14959
19455,17349713,9.44707,9.09446,9.292810000000001,9.26534,9.41461,9.33034,9.047
19456,17349715,7.324960000000001,7.0577,7.161580000000001,7.330260000000001,7.452719999999999,7.12287,6.8877
19457,17349721,6.797339999999999,7.36079,6.60542,7.172289999999999,6.9740899999999995,7.382619999999999,7.47929
19458,17349731,6.71173,5.57147,6.50483,5.89305,5.82469,6.466419999999999,6.35635
19459,17349745,10.1889,10.3674,10.1608,10.2448,10.0297,10.2622,10.3044
19460,17349764,7.61009,7.227180000000001,7.1921100000000004,7.32472,6.814019999999999,7.43843,7.53615
19461,17349774,7.52345,7.760489999999999,7.38323,7.587860000000001,6.792610000000001,7.64915,7.68655
19462,17349792,9.64488,9.38513,9.2496,9.65584,9.184560000000001,9.27389,9.12368
19463,17349799,6.62078,6.484319999999999,6.3364199999999995,7.36707,5.7165300000000006,5.25201,4.87744
19464,17349801,4.07331,4.06304,3.9418599999999997,4.83726,3.50185,3.65289,3.5713
19465,17349803,4.19064,4.03768,3.99605,4.11045,4.12585,3.8765699999999996,3.9089099999999997
19466,17349807,6.5918,6.717689999999999,6.54404,6.55198,6.78918,6.488919999999999,6.37386
19467,17349866,5.0599099999999995,4.54908,5.10934,4.69511,3.7562,5.00274,4.08903
19468,17349868,3.12393,3.9741199999999997,3.33693,4.02029,2.76686,3.54145,2.65837
19469,17349872,3.6085199999999995,4.98917,5.2016,5.88718,3.86045,4.30441,3.81829
19470,17349876,4.37082,6.15625,5.45424,5.42009,4.66196,4.99815,4.61527
19471,17349880,3.3595699999999997,4.26375,4.8721,3.9727900000000003,3.6947900000000002,4.12695,4.038069999999999
19472,17349884,6.41095,8.48044,8.778030000000001,8.06397,4.88808,6.85288,5.61817
19473,17349888,4.39069,5.9242,6.18769,4.71087,4.73551,4.77767,4.25371
19474,17349892,5.08903,6.89315,7.315110000000001,6.599060000000001,5.11125,5.76971,5.26812
19475,17349894,2.22453,2.70522,2.58081,3.14548,2.05803,2.24027,2.09855
19476,17349898,3.74856,5.02576,5.20024,4.6482,3.76338,3.7254400000000003,4.21968
19477,17349902,6.01812,7.673610000000001,8.42341,7.933489999999999,6.08477,6.608860000000001,6.64008
19478,17349906,5.813619999999999,6.3829199999999995,7.483619999999999,6.297630000000001,4.4844,5.57109,5.13143
19479,17349910,5.27679,6.21117,7.66765,6.3977699999999995,4.50772,5.11097,5.21155
19480,17349914,6.1588400000000005,8.27722,7.69424,8.35256,4.4751,5.69165,7.41096
19481,17349918,4.80189,5.28066,5.84287,5.35886,3.9136800000000003,4.613569999999999,5.2624
19482,17349922,5.516380000000001,5.621569999999999,5.79291,5.999709999999999,5.038880000000001,4.40934,6.00895
19483,17349926,7.28344,7.68432,7.388310000000001,8.48367,6.86942,6.6577399999999995,8.16358
19484,17349930,7.47089,6.329269999999999,6.2424,7.132389999999999,4.27021,5.97969,6.57405
19485,17349937,7.08603,6.77195,6.85655,7.334739999999999,6.1266,6.275469999999999,6.90873
19486,17349942,7.58513,7.59938,7.34392,7.872160000000001,7.18956,6.94658,7.46046
19487,17349944,5.01451,4.74359,4.9938199999999995,5.01245,3.8999,3.905,4.45034
19488,17349949,6.52237,5.15123,5.95137,5.16425,5.9907,5.3680900000000005,5.2836300000000005
19489,17349956,7.90303,7.24742,7.27822,8.23192,7.30403,7.29625,7.625319999999999
19490,17349960,3.7814099999999997,4.30837,4.39248,5.16925,4.93352,3.93952,4.27367
19491,17349962,4.78068,5.23462,5.1420900000000005,4.7569300000000005,4.89545,5.15707,5.06375
19492,17349974,4.06085,3.9064,3.4628300000000003,4.00167,4.1056,3.8896300000000004,3.9424900000000003
19493,17349977,10.0761,10.0146,9.316180000000001,9.857569999999999,9.03382,9.61867,9.48648
19494,17349979,8.13144,7.8951199999999995,7.62005,7.83781,7.196110000000001,7.7999600000000004,7.827160000000001
19495,17349993,9.46622,9.49058,9.298169999999999,9.10331,8.79663,8.95507,9.2382
19496,17350007,8.00875,7.8205100000000005,8.21796,8.43848,7.636710000000001,8.12219,8.24293
19497,17350009,4.4497,4.40034,3.27615,4.89847,4.5083,3.69668,3.89325
19498,17350011,9.685880000000001,10.9039,10.1989,9.99802,9.54648,10.1228,10.051
19499,17350020,4.74884,4.43714,4.44316,5.21218,4.81274,4.24186,4.06671
19500,17350032,3.7977800000000004,4.0753,4.153969999999999,4.12558,3.58609,3.8264699999999996,3.7925699999999996
19501,17350040,7.52066,8.655619999999999,7.51841,8.29824,7.525180000000001,7.609789999999999,8.017560000000001
19502,17350074,3.9179,3.55231,3.73175,4.09804,3.50892,3.30104,3.4118800000000005
19503,17350078,4.62132,3.6252699999999995,4.19719,4.28848,3.61216,3.53378,3.7091
19504,17350081,4.40678,4.38253,4.48869,4.66622,4.541440000000001,4.43805,4.16139
19505,17350084,3.15435,3.25132,2.57905,2.65238,2.6156,3.55652,3.36665
19506,17350086,2.87417,2.9744,3.1550599999999998,2.5518,2.53947,2.47533,2.64488
19507,17350088,5.30616,5.25323,5.11998,5.81309,5.41978,5.45331,5.39564
19508,17350090,4.876180000000001,5.20515,4.8045,4.76695,4.9829099999999995,5.10732,4.86742
19509,17350106,3.57692,3.35125,3.39331,3.68185,3.3181199999999995,3.3481099999999997,3.35576
19510,17350108,7.0706,6.905939999999999,6.63081,6.642060000000001,6.6731300000000005,6.51075,6.73463
19511,17350110,9.301919999999999,9.1544,9.059610000000001,9.236310000000001,8.88693,8.85697,9.11326
19512,17350134,4.72042,4.78034,5.26315,4.823869999999999,4.72042,4.76432,4.64995
19513,17350138,9.34689,9.167530000000001,8.73278,9.39855,9.00414,9.10478,9.07934
19514,17350140,10.0032,9.73374,9.79637,10.1681,9.90133,9.74717,9.78722
19515,17350163,3.3226199999999997,3.51156,3.3826199999999997,3.46239,3.3431300000000004,3.5990800000000003,3.17239
19516,17350166,6.14369,5.573919999999999,6.04363,5.74031,5.98304,6.16947,6.66305
19517,17350171,4.5158,4.00472,3.85334,3.96991,4.0052900000000005,4.0228,3.77231
19518,17350187,2.1324799999999997,2.2278700000000002,1.66662,2.0641,1.9590599999999998,1.55161,1.5829799999999998
19519,17350194,5.1317699999999995,4.98948,4.80229,5.39187,4.94867,4.79955,4.74945
19520,17350196,2.60846,2.76562,2.96533,3.0388599999999997,2.62378,2.5782,2.61155
19521,17350203,4.77712,4.44033,4.38434,4.8709,4.41854,4.29365,4.22945
19522,17350236,3.09272,3.03065,3.28329,3.4047,3.27932,3.08722,3.00203
19523,17350243,4.19111,3.99825,4.13312,4.0697,3.95948,3.92757,3.8808199999999995
19524,17350250,3.94659,4.10117,3.6472,4.38326,3.9892300000000005,3.83755,4.080369999999999
19525,17350258,1.6149200000000001,1.47519,2.5034400000000003,1.89733,1.7866099999999998,1.66345,1.66743
19526,17350262,2.4346799999999997,2.56238,2.51264,2.94355,2.58418,2.3368900000000004,2.23759
19527,17350267,4.31658,4.31939,4.52351,4.53256,4.27985,4.1563099999999995,4.25084
19528,17350281,8.95783,8.38069,8.29664,8.17995,8.23088,7.9851600000000005,8.37739
19529,17350295,4.26401,4.448869999999999,4.09565,4.0713099999999995,3.9037599999999997,4.1542699999999995,4.1268
19530,17350301,8.34037,7.78826,8.191189999999999,7.86212,7.52672,7.46365,7.66945
19531,17350332,5.3392599999999995,4.8445800000000006,4.79968,4.85024,4.4926,4.22368,4.32648
19532,17350349,2.32288,2.3852,2.46713,3.08898,2.60423,2.53915,2.80477
19533,17350351,5.1849300000000005,5.41981,5.2679599999999995,5.694459999999999,5.415690000000001,5.40045,5.44666
19534,17350356,9.36165,9.38449,9.074019999999999,9.8401,8.86485,9.29838,9.0875
19535,17350364,5.4270000000000005,5.35565,5.06302,5.3725,4.70806,5.01052,4.94727
19536,17350369,6.1858699999999995,6.69905,5.92058,6.8026,6.623889999999999,6.305540000000001,5.86241
19537,17350378,5.68159,5.24754,4.2224,4.7918199999999995,4.81056,5.07402,4.396719999999999
19538,17350401,5.22085,5.16324,4.92275,5.60088,5.25716,5.29884,5.13905
19539,17350408,8.560410000000001,8.472610000000001,7.910880000000001,8.341380000000001,7.7869,8.11417,8.335460000000001
19540,17350420,4.27356,4.37208,4.44874,4.32152,4.268269999999999,3.77316,4.1950400000000005
19541,17350425,4.10829,4.04887,3.9523599999999997,4.16731,4.35259,4.19151,4.24593
