Gene_ID	adj.P.Val
120796	0.8579
132299	0.8579
56099	0.8579
23405	0.8579
5360	0.8579
8100	0.8579
7007	0.8579
10516	0.8579
10020	0.8579
10400	0.8579
9701	0.8579
3456	0.8579
55545	0.8579
54704	0.8579
285527	0.8579
7480	0.8579
4810	0.8579
122742	0.8579
10747	0.8579
2843	0.8579
7764	0.8579
64327	0.8579
81833	0.8579
81794	0.8579
4192	0.8579
255812	0.8579
5892	0.8579
373	0.8579
100996549	0.858
80213	0.858
646243	0.8581
200879	0.8581
653319	0.8583
79649	0.8583
3235	0.8583
55003	0.8584
57534	0.8584
8985	0.8584
55631	0.8584
100506016	0.8584
285955	0.8584
3568	0.8585
388327	0.8585
80313	0.8586
2155	0.8586
84859	0.8586
79963	0.8586
10051	0.8586
54830	0.8586
53820	0.8586
11213	0.8586
822	0.8586
3802	0.8586
51090	0.8586
51703	0.8586
9085	0.8586
389524	0.8586
84636	0.8586
1739	0.8590000000000001
8237	0.8590000000000001
55249	0.8590000000000001
56479	0.8590000000000001
9938	0.8590000000000001
27037	0.8590000000000001
23420	0.8590000000000001
114883	0.8590000000000001
6427	0.8590000000000001
23039	0.8590000000000001
60496	0.8590000000000001
6647	0.8590000000000001
9097	0.8590000000000001
55353	0.8590000000000001
4702	0.8590000000000001
5510	0.8590000000000001
9547	0.8590000000000001
4212	0.8590000000000001
3798	0.8590000000000001
26778	0.8590000000000001
-	0.8590000000000001
9088	0.8590000000000001
5480	0.8590000000000001
4588	0.8591
203259	0.8591
55339	0.8591
342372	0.8591
123169	0.8591
55929	0.8591
10280	0.8591
55909	0.8591
165829	0.8591
5664	0.8591
10861	0.8591
105374727	0.8591
54820	0.8591
140890	0.8591
-	0.8591
57685	0.8591
6670	0.8591
8677	0.8591
51466	0.8591
10737	0.8591
8079	0.8591
342618	0.8591
168448	0.8591
86614	0.8591
4522	0.8591
23321	0.8591
7587	0.8591
79066	0.8591
23708	0.8591
64429	0.8592
-	0.8593
57453	0.8595
7412	0.8595
-	0.8595
5608	0.8595
90843	0.8595
219447	0.8595
140885	0.8595
3888	0.8595
54089	0.8595
114134	0.8595
6853	0.8595
79064	0.8595
11262	0.8595
101926987	0.8595
51663	0.8595
9063	0.8595
8687	0.8595
79831	0.8595
162967	0.8595
256051	0.8595
55220	0.8595
256933	0.8596
2243	0.8596
388962	0.8596
55082	0.8597
252950	0.8597
51561	0.8597
11276	0.8597
27283	0.8597
7295	0.8597
4920	0.8598
83872	0.8598
5592	0.8598
9238	0.8598
29883	0.8598
10137	0.8598
10071	0.8598
9722	0.8598
-	0.8598
150684	0.8598
6317	0.8598
55293	0.8598
830	0.8598
1756	0.8598
8932	0.8598
64693	0.8598
1629	0.8598
-	0.8598
10424	0.8598
28232	0.8598
25875	0.8598
59348	0.8599
115950	0.8599
9689	0.8599
642968	0.8599
23431	0.8599
-	0.8599
84889	0.8599
8396	0.8599
767846	0.86
127124	0.86
51160	0.86
101929315	0.86
84224	0.86
26528	0.86
314	0.86
10818	0.86
766	0.86
-	0.86
3077	0.86
3512	0.86
374887	0.86
93377	0.86
8703	0.86
340544	0.86
26973	0.86
353333	0.86
1392	0.86
60487	0.86
3329	0.86
51311	0.86
10013	0.86
2957	0.86
55520	0.86
7593	0.86
4588	0.86
60412	0.86
56521	0.86
116540	0.86
10922	0.86
390059	0.86
27301	0.86
55876	0.86
160851	0.86
55630	0.86
2205	0.86
378951	0.86
150709	0.86
284541	0.86
9220	0.86
63826	0.86
7278	0.86
337967	0.86
115827	0.86
55966	0.86
57135	0.86
5026	0.86
6703	0.8601
90592	0.8601
50863	0.8602
26047	0.8602
344148	0.8602
60439	0.8602
4133	0.8602
1646	0.8603
9057	0.8604
57502	0.8605
119772	0.8605
-	0.8605
9444	0.8605
152006	0.8605
8562	0.8605
7067	0.8605
137814	0.8605
257194	0.8605
-	0.8605
-	0.8605
2492	0.8605
55500	0.8605
54875	0.8607
4046	0.8607
5896	0.8607
5156	0.8607
57524	0.8607
147719	0.8607
797	0.8607
11244	0.8607
57502	0.8607
503640	0.8607
51162	0.8607
101929286	0.8607
140828	0.8607
56125	0.8607
93986	0.8607
54715	0.8608
79908	0.8608
27133	0.8609
84518	0.861
7170	0.861
128853	0.861
4326	0.861
79906	0.861
-	0.861
-	0.861
337878	0.861
26065	0.861
284992	0.861
1520	0.861
90196	0.861
25915	0.861
55132	0.861
1555	0.861
5801	0.861
79939	0.861
149041	0.861
5150	0.861
9392	0.861
57713	0.861
127077	0.861
101927078	0.861
1676	0.861
8692	0.861
7706	0.861
388649	0.861
376412	0.861
51088	0.861
3920	0.861
10725	0.861
2535	0.861
462	0.861
6594	0.861
51213	0.861
9122	0.861
8864	0.861
201625	0.861
3663	0.861
653820	0.861
147968	0.861
7253	0.861
8912	0.861
-	0.861
115426	0.861
100132101	0.861
100861553	0.861
-	0.861
1804	0.861
8498	0.861
84181	0.861
6048	0.861
728489	0.861
100288798	0.861
861	0.861
115207	0.861
283358	0.861
8671	0.861
56912	0.861
64754	0.861
2868	0.8611
339327	0.8611
90780	0.8611
58530	0.8611
144195	0.8611
7003	0.8611
65999	0.8611
81622	0.8611
493911	0.8611
157753	0.8611
54870	0.8611
2976	0.8611
302	0.8611
-	0.8611
138151	0.8611
7342	0.8611
126731	0.8611
2784	0.8613
286234	0.8614
8662	0.8615
115509	0.8616
346689	0.8617
1807	0.8617
255812	0.8617
7712	0.8617
55651	0.8618
445329	0.8618
439996	0.8618
148479	0.862
1479	0.862
57688	0.862
146894	0.862
10109	0.8622
6759	0.8622
5134	0.8624
3075	0.8624
9777	0.8624
-	0.8624
1557	0.8624
57159	0.8624
4355	0.8625
157869	0.8625
26740	0.8625
79651	0.8625
56978	0.8625
6790	0.8625
7273	0.8625
-	0.8625
83933	0.8625
7227	0.8625
395	0.8625
1411	0.8625
92342	0.8625
51780	0.8625
353134	0.8625
162239	0.8625
104326054	0.8625
55187	0.8625
8548	0.8625
51389	0.8625
3914	0.8625
253175	0.8625
627	0.8625
5432	0.8625
6282	0.8625
3594	0.8625
178	0.8625
374403	0.8625
2703	0.8625
1008	0.8625
51637	0.8625
157310	0.8625
10302	0.8625
55139	0.8625
4745	0.8625
9145	0.8625
256144	0.8625
-	0.8625
286223	0.8625
1393	0.8625
3850	0.8625
79574	0.8625
200315	0.8625
55321	0.8625
6164	0.8625
80032	0.8625
23059	0.8625
503640	0.8626
64175	0.8626
10767	0.8626
343066	0.8626
56913	0.8626
-	0.8626
83480	0.8626
26231	0.8626
8174	0.8626
284827	0.8626
27037	0.8626
143872	0.8626
128153	0.8629
442867	0.8629
90850	0.8629
5252	0.8629
79012	0.863
2596	0.863
10126	0.8631
399888	0.8631
50615	0.8631
148738	0.8631
54882	0.8631
11020	0.8631
207107	0.8631
253935	0.8631
26469	0.8631
59352	0.8631
54758	0.8632
54617	0.8632
22807	0.8632
79661	0.8632
203245	0.8632
6717	0.8632
84775	0.8632
128346	0.8632
643	0.8632
9211	0.8632
101929528	0.8632
55717	0.8632
257	0.8632
100128830	0.8632
427	0.8632
6847	0.8632
57509	0.8632
-	0.8632
6538	0.8632
112495	0.8632
57456	0.8632
65121	0.8632
26276	0.8632
23443	0.8632
9667	0.8632
11163	0.8632
283345	0.8632
23019	0.8632
84220	0.8632
9498	0.8632
10455	0.8632
10390	0.8632
2624	0.8632
7320	0.8632
1431	0.8632
158248	0.8632
57592	0.8632
284161	0.8632
50801	0.8632
729857	0.8632
644150	0.8632
100420587	0.8632
55975	0.8632
1663	0.8632
100132406	0.8632
27122	0.8633
56984	0.8633
399967	0.8633
9479	0.8633
253012	0.8635
9082	0.8635
84337	0.8635
80309	0.8638
55062	0.8638
5002	0.8638
326624	0.8638
7379	0.8638
400224	0.8638
114780	0.8638
4332	0.8638
64430	0.8638
389333	0.8638
8648	0.8638
84964	0.8639
57182	0.8639
2643	0.8639
79684	0.8641
54954	0.8641
56851	0.8641
51025	0.8641
131118	0.8641
10905	0.8641
5710	0.8641
112398	0.8641
128178	0.8641
10266	0.8641
9185	0.8641
124540	0.8641
26999	0.8641
3360	0.8642
10349	0.8642
1770	0.8642
9423	0.8642
26043	0.8642
79870	0.8642
6547	0.8642
23043	0.8642
23065	0.8642
51557	0.8643
2798	0.8644
80196	0.8645
3362	0.8645
126206	0.8645
6187	0.8645
6594	0.8645
7352	0.8645
201163	0.8645
64897	0.8645
9480	0.8645
3882	0.8648
100499483	0.8648
5520	0.8648
26032	0.8648
2897	0.8648
529	0.8648
51321	0.8649
57489	0.8649
92521	0.8649
51308	0.8649
152137	0.865
92399	0.8651
5802	0.8652
913	0.8654
2890	0.8654
-	0.8654
342909	0.8655
54512	0.8656
10181	0.8656
116	0.8656
4821	0.8656
57502	0.8656
56163	0.8656
5565	0.8656
390054	0.8657
347487	0.8657
728343	0.8657
977	0.8657
51421	0.866
55789	0.866
1993	0.866
341346	0.866
2574	0.8661
84919	0.8661
2944	0.8661
51715	0.8661
389860	0.8661
26959	0.8661
285596	0.8661
57161	0.8661
51406	0.8661
4102	0.8661
6341	0.8661
25849	0.8661
360200	0.8661
650655	0.8661
11224	0.8662
342096	0.8662
7789	0.8662
57047	0.8662
57700	0.8662
114132	0.8662
391109	0.8662
441502	0.8662
57818	0.8662
8503	0.8662
56751	0.8662
11211	0.8662
259173	0.8662
752014	0.8662
4222	0.8662
119749	0.8662
11009	0.8662
91544	0.8662
79183	0.8662
114804	0.8662
9900	0.8662
6676	0.8662
11051	0.8662
131034	0.8662
-	0.8662
23513	0.8662
29914	0.8662
9063	0.8662
286046	0.8662
127731	0.8662
93659	0.8662
152789	0.8662
79068	0.8662
151636	0.8662
29775	0.8662
79856	0.8663
285193	0.8663
94030	0.8663
10938	0.8663
54993	0.8663
253461	0.8663
79153	0.8663
6175	0.8664
80122	0.8664
115019	0.8664
114821	0.8664
28999	0.8664
54980	0.8664
8832	0.8664
124626	0.8664
348327	0.8664
10098	0.8664
9185	0.8664
6710	0.8664
100124696; 7006	0.8664
-	0.8664
100506207	0.8664
79631	0.8664
4100	0.8664
136306	0.8664
5786	0.8664
1325	0.8664
81550	0.8664
84298	0.8664
2494	0.8664
84419	0.8664
-	0.8664
51684	0.8664
55888	0.8664
114897	0.8664
6664	0.8664
528	0.8664
10461	0.8664
26053	0.8665
4709	0.8665
285189	0.8665
5053	0.8665
639	0.8665
115653	0.8665
7873	0.8665
474338	0.8665
8724	0.8665
-	0.8665
79720	0.8665
7139	0.8665
56900	0.8665
57730	0.8665
114800	0.8665
5648	0.8665
23592	0.8665
3484	0.8665
5208	0.8665
9150	0.8665
2077	0.8665
7161	0.8665
-	0.8665
3175	0.8665
25833	0.8665
3000	0.8665
340980	0.8665
387707	0.8665
23647	0.8665
120534	0.8665
10627	0.8665
367	0.8665
5696	0.8665
-	0.8665
126123	0.8665
26291	0.8665
160065	0.8665
2169	0.8665
11113	0.8665
-	0.8665
57584	0.8665
55862	0.8665
54437	0.8665
63941	0.8665
283652	0.8665
79608	0.8665
4671	0.8665
23461	0.8665
100126270	0.8665
11083	0.8665
55125	0.8665
10456	0.8665
-	0.8665
7432	0.8665
8576	0.8665
27106	0.8665
57060	0.8665
1062	0.8665
138716	0.8665
9774	0.8665
483	0.8666
57692	0.8667
57611	0.8667
85369	0.8668
5567	0.8668
81328	0.8669
22845	0.8671
5034	0.8672
9619	0.8672
79898	0.8674
55133	0.8674
51248	0.8674
2689	0.8675
1102	0.8675
3713	0.8675
1763	0.8675
26128	0.8675
-	0.8675
6302	0.8675
150771	0.8676
23436	0.8676
65217	0.8676
26013	0.8676
55171	0.8676
4772	0.8677
55628	0.8677
51128	0.8677
441543	0.8678
1193	0.8679
256006	0.8679
219988	0.868
27152	0.868
6197	0.868
794	0.868
7569	0.868
6370	0.868
142689	0.868
83461	0.868
23025	0.8681
79753	0.8681
11122	0.8681
54531	0.8681
28976	0.8681
50614	0.8681
6715	0.8681
100862679	0.8681
94134	0.8681
80179	0.8683
84109	0.8683
348158	0.8683
10675	0.8683
8861	0.8683
7112	0.8683
4038	0.8683
25904	0.8683
6248	0.8683
4626	0.8683
8826	0.8683
116841	0.8683
84466	0.8683
56110	0.8683
3225	0.8683
132851	0.8685
64092	0.8685
279	0.8686
25766	0.8689
253650	0.8690000000000001
5496	0.8690000000000001
79822	0.8691
25912	0.8691
8556	0.8691
160364	0.8692
162073	0.8692
54587	0.8692
7355	0.8692
4160	0.8693
81688	0.8693
79710	0.8693
100506164	0.8693
7532	0.8693
53632	0.8693
2646	0.8693
6608	0.8693
51209	0.8693
1362	0.8693
116211	0.8693
22929	0.8693
7022	0.8693
705	0.8694
225	0.8694
54014	0.8694
5049	0.8694
7037	0.8694
6066	0.8694
85417	0.8694
26297	0.8694
84898	0.8694
140823	0.8694
3356	0.8694
100507257	0.8694
4939	0.8694
22986	0.8694
254173	0.8694
64328	0.8694
7316	0.8694
64219	0.8694
10817	0.8694
-	0.8694
57465	0.8694
55002	0.8694
51626	0.8694
146183	0.8694
8484	0.8694
54946	0.8694
55117	0.8694
319139	0.8695
6444	0.8695
57480	0.8695
10915	0.8695
84314	0.8695
54663	0.8695
-	0.8695
105376100	0.8695
60	0.8695
91	0.8695
80760	0.8695
6532	0.8695
9342	0.8695
1604	0.8695
9682	0.8695
55672	0.8695
4799	0.8695
11273	0.8695
9745	0.8695
1587	0.8696
55187	0.8696
1908	0.8696
122876	0.8697
100873977	0.8699
5298	0.87
80019	0.8701
6423	0.8702
129530	0.8702
166979	0.8702
-	0.8703
342538	0.8703
1981	0.8704
-	0.8706
245938	0.8706
105377448	0.8706
26262	0.871
252949	0.871
199720	0.871
101928211	0.871
23310	0.871
4496	0.871
246243	0.871
59349	0.8711
925	0.8712
114876	0.8712
4153	0.8712
54542	0.8712
3145	0.8712
57539	0.8712
100113404	0.8713
676	0.8713
-	0.8716
55359	0.8716
79758	0.8716
5936	0.8716
1318	0.8716
2560	0.8716
51239	0.8716
6714	0.8716
6857	0.8716
10580	0.8716
162993	0.8716
7112	0.8716
119682	0.8716
56947	0.8716
-	0.8716
94122	0.8716
203286	0.8716
219438	0.8716
55422	0.8716
192134	0.8716
4173	0.8716
100506457	0.8716
92689	0.8716
146562	0.8716
81832	0.8716
92483	0.8716
6820	0.8716
7691	0.8716
55323	0.8717
199990	0.8717
7789	0.8718
84626	0.8718
26046	0.8718
4154	0.872
146183	0.872
285593	0.872
221785	0.872
23037	0.872
10495	0.872
9592	0.872
100996419	0.8721
5111	0.8721
340419	0.8721
2769	0.8721
24140	0.8721
2038	0.8721
104355290	0.8722
9625	0.8722
26281	0.8722
7461	0.8722
6493	0.8722
134701	0.8722
7003	0.8723
114987	0.8724
1837	0.8724
7799	0.8724
89894	0.8724
389376	0.8724
340260	0.8725
23355	0.8726
5150	0.8726
435	0.8726
57460	0.8726
81932	0.8726
84569	0.8726
668	0.8726
27130	0.8726
6209	0.8726
22924	0.8726
6703	0.8726
23394	0.8726
23440	0.8726
60526	0.8726
79770	0.8726
81848	0.8726
1271	0.8726
10004	0.8726
50939	0.8726
1663	0.8727
7013	0.8727
192668	0.8727
108	0.8728
26505	0.8728
51271	0.8728
5566	0.8728
56521	0.8728
9647	0.8728
590	0.8728
117579	0.8728
23316	0.8728
522	0.8729
2547	0.8729
7386	0.8729
10887	0.8729
101928797	0.8729
123016	0.873
442361	0.8731
85378	0.8731
2739	0.8731
6402	0.8733
55624	0.8733
23143	0.8733
64699	0.8734
9117	0.8734
-	0.8734
6917	0.8734
257397	0.8734
-	0.8734
7589	0.8734
637	0.8735
3665	0.8735
55733	0.8736
53635	0.8736
92703	0.8737
56142	0.8737
2948	0.8737
161424	0.8739
2243	0.8739
55038	0.8739
3821	0.8739
6203	0.8739
9197	0.8739
998	0.8739
81618	0.8739
64747	0.8739
219623	0.8739
128876	0.8739
9481	0.8739
643812	0.8739
10005	0.8739
9043	0.8739
1173	0.8739
79977	0.8739
54739	0.8739
26229	0.8739
5991	0.8739
84874	0.8739
387646	0.8739
25906	0.8739
125972	0.8739
1607	0.8739
200081	0.8739
22798	0.8739
55707	0.8739
341392	0.8739
4808	0.8739
6166	0.8739
5207	0.8739
148266	0.8739
163059	0.8739
7158	0.8739
-	0.8739
5331	0.8739
8722	0.8739
27352	0.8739
90141	0.8739
55270	0.8739
54896	0.8739
57834	0.8739
8864	0.8739
116966	0.8739
23512	0.8739
1020	0.8739
34	0.8739
5859; 2058	0.8739
6699	0.8739
11065	0.8739
283446	0.8739
27079	0.8739
90737	0.8739
728609	0.8739
169792	0.8739
83659	0.8739
2054	0.8741
7534	0.8741
51338	0.8741
51728	0.8741
54148	0.8741
27285	0.8741
138724	0.8741
64901	0.8741
8883	0.8741
3175	0.8741
27436	0.8741
9014	0.8741
219738	0.8741
9487	0.8741
5813	0.8741
56521	0.8741
387065	0.8741
66035	0.8741
26735	0.8741
23484	0.8741
2914	0.8741
11057	0.8741
199990	0.8741
285382	0.8741
100506406	0.8741
79140	0.8741
2326	0.8741
84539	0.8741
8473	0.8741
6883	0.8741
388595	0.8741
7106	0.8741
3607	0.8741
283464	0.8741
128602	0.8741
8563	0.8741
51290	0.8741
5162	0.8741
63929	0.8741
391104	0.8741
64799	0.8741
159125	0.8741
150223	0.8741
1854	0.8741
143941	0.8741
57521	0.8741
6575	0.8741
3516	0.8741
10592	0.8741
285343	0.8741
5791	0.8741
405	0.8741
2585	0.8741
339403	0.8741
51299	0.8741
6628	0.8741
29121	0.8741
56907	0.8741
51227	0.8741
9779	0.8741
6474	0.8741
344967	0.8741
170626	0.8741
285422	0.8741
51187	0.8741
7179	0.8741
-	0.8741
374928	0.8741
89792	0.8741
51451	0.8741
140688	0.8741
83953	0.8741
23030	0.8741
53339	0.8741
387921	0.8741
2626	0.8741
1301	0.8741
758	0.8741
57577	0.8741
6677	0.8741
728215	0.8741
55145	0.8741
64919	0.8741
100129271	0.8741
79819	0.8741
7474	0.8741
503542	0.8741
440804	0.8741
6863	0.8741
254251	0.8741
2266	0.8741
401551	0.8741
3097	0.8741
2903	0.8741
115939	0.8741
-	0.8741
104326051	0.8741
2922	0.8741
100874020	0.8741
79073	0.8741
170506	0.8741
1774	0.8741
83752	0.8741
101	0.8741
8510	0.8741
2898	0.8741
81873	0.8741
1259	0.8741
55150	0.8741
10660	0.8741
51300	0.8741
93109	0.8741
9370	0.8741
246778	0.8741
57109	0.8741
60484	0.8741
115825	0.8741
4208	0.8741
1370	0.8741
79843	0.8741
103752554	0.8741
8516	0.8741
8022	0.8741
814	0.8741
10189	0.8741
2123	0.8741
50945	0.8741
51666	0.8741
101929557	0.8741
4194	0.8741
54491	0.8741
1161	0.8741
55084	0.8741
26007	0.8741
54939	0.8741
259232	0.8741
9340	0.8741
3920	0.8741
253959	0.8741
5717	0.8741
282770	0.8741
26160	0.8741
9752	0.8741
8790	0.8741
79096	0.8741
149345	0.8741
89884	0.8741
3981	0.8741
348801	0.8741
5346	0.8741
6201	0.8741
400120	0.8741
9466	0.8741
1825	0.8741
130367	0.8741
340307	0.8742
149685	0.8742
22944	0.8742
1804	0.8742
5330	0.8743
9992	0.8743
100271846	0.8743
3430	0.8743
80233	0.8743
7138	0.8743
286151	0.8743
5826	0.8743
328	0.8743
-	0.8743
57579	0.8743
115584	0.8743
9848	0.8743
8934	0.8743
57568	0.8743
1233	0.8743
-	0.8743
392636	0.8743
1915	0.8743
7096	0.8743
222171	0.8743
9218	0.8743
1965	0.8744
5522	0.8744
84641	0.8744
55545	0.8744
25800	0.8744
57504	0.8746
2824	0.8746
9302	0.8746
84765	0.8746
11057	0.8746
84343	0.8749
259239	0.8749
388799	0.8749
-	0.8749
10220	0.875
5915	0.875
6387	0.875
256076	0.875
10911	0.875
57143	0.875
8287	0.875
5706	0.875
7401	0.8751
10425	0.8751
641371	0.8751
11099	0.8751
199800	0.8751
54617	0.8751
2815	0.8754
158399	0.8754
160364	0.8754
3930	0.8754
3081	0.8754
85313	0.8754
54939	0.8754
63926	0.8754
219954	0.8754
54543	0.8754
5994	0.8754
374879	0.8754
79622	0.8754
6331	0.8754
9166	0.8754
-	0.8754
10993	0.8754
253639	0.8754
79982	0.8754
51263	0.8754
57509	0.8754
55657	0.8754
84196	0.8754
5816	0.8754
5023	0.8754
6658	0.8754
7148	0.8754
78989	0.8754
253782	0.8754
5099	0.8754
55301	0.8754
10842	0.8755
56062	0.8755
84418	0.8755
4857	0.8755
56129	0.8757
57452	0.8757
29974	0.8757
345757	0.8757
11335	0.8758
1101	0.8758
196403	0.8759999999999999
4867	0.8759999999999999
10714	0.8759999999999999
92154	0.8759999999999999
11159	0.8759999999999999
2495	0.8759999999999999
2592	0.8759999999999999
153339	0.8759999999999999
64332	0.8759999999999999
2324	0.8759999999999999
91227	0.8759999999999999
389932	0.8759999999999999
22990	0.8759999999999999
101928126	0.8759999999999999
-	0.8759999999999999
51693	0.8759999999999999
10105	0.8759999999999999
221960	0.8759999999999999
1053	0.8761
29100	0.8761
401667	0.8761
3241	0.8761
1876	0.8762
10313	0.8762
122258	0.8765
23097	0.8765
11235	0.8765
100505518	0.8765
134728	0.8768
29949	0.8768
65125	0.8768
84328	0.8769
64579	0.8769
157506	0.8769
10683	0.8769
84079	0.8771
51109	0.8772
9921	0.8772
-	0.8774
1122	0.8774
653282	0.8774
-	0.8774
283298	0.8774
-	0.8774
52	0.8774
83637	0.8774
59339	0.8774
374491	0.8774
55783	0.8775
105371763	0.8775
51686	0.8775
124491	0.8777
442194	0.8777
22850	0.8778
203076	0.8778
9885	0.8778
253970	0.8778
959	0.8778
146279	0.8778
1846	0.8781
59344	0.8781
3216	0.8781
644096	0.8782
2547	0.8782
-	0.8782
201134	0.8782
1747	0.8782
3135	0.8782
7201	0.8782
5371	0.8782
7533	0.8782
89883	0.8782
51326	0.8782
151651	0.8782
928	0.8782
85509	0.8782
116068	0.8782
1263	0.8782
503841	0.8782
342918	0.8783
23764	0.8783
3084	0.8783
63926	0.8783
3145	0.8783
8484	0.8783
-	0.8783
5454	0.8783
-	0.8783
7325	0.8783
55179	0.8783
-	0.8783
9400	0.8783
55435	0.8783
11186	0.8783
645974	0.8783
26541	0.8783
56140	0.8783
148738	0.8783
7314	0.8784
9681	0.8784
3782	0.8784
150165	0.8784
-	0.8784
64922	0.8784
54952	0.8784
1490	0.8784
105373782	0.8784
2903	0.8784
142678	0.8784
140691	0.8785
84329	0.8785
-	0.8786
63931	0.8788
113115	0.8789
1496	0.8789
30820	0.8791
5351	0.8791
10350	0.8791
353135	0.8791
203228	0.8791
11321	0.8791
3226	0.8791
100652997	0.8791
114609	0.8791
51701	0.8791
64770	0.8791
8435	0.8791
169611	0.8791
5465	0.8791
677	0.8791
2569	0.8791
149499	0.8791
255101	0.8791
114609	0.8791
3883	0.8791
-	0.8791
23117	0.8791
285093	0.8791
442184	0.8791
100505540	0.8791
727915	0.8791
10157	0.8791
89882	0.8791
375611	0.8791
643847	0.8791
8405	0.8791
56033	0.8791
10848	0.8791
140701	0.8791
10057	0.8792
10659	0.8792
23074	0.8792
9183	0.8793
2254	0.8794
4684	0.8794
90204	0.8794
7481	0.8794
170589	0.8794
2719	0.8794
283985	0.8794
7462	0.8794
84152	0.8795
56849	0.8795
-	0.8795
-	0.8795
2200	0.8795
5121	0.8795
203069	0.8795
79853	0.8795
9372	0.8795
1822	0.8795
29789	0.8795
653820	0.8795
10137	0.8796
5819	0.8796
3820	0.8796
57159	0.8796
9823	0.8796
116966	0.8796
504189	0.8796
10542	0.8796
1075	0.8796
93654	0.8796
54466	0.8796
150000	0.8796
11157	0.8796
1070	0.8796
9987	0.8796
6373	0.8796
5018	0.8796
8771	0.8796
5983	0.8796
128822	0.8797
54014	0.88
841	0.88
65008	0.88
253260	0.88
55586	0.88
55553	0.88
2903	0.88
414189	0.88
85444	0.88
80219	0.88
159989	0.88
11337	0.88
53905	0.88
51435	0.88
5669	0.88
3075	0.88
6792	0.88
101928200	0.88
63950	0.88
3061	0.88
84640	0.88
5243	0.88
7690	0.88
1130	0.88
100506126	0.88
116028	0.88
117	0.88
27349	0.88
283237	0.88
-	0.88
57461	0.88
311	0.88
89858	0.88
4940	0.88
9282	0.88
146556	0.88
286187	0.88
51608	0.88
8756	0.88
6729	0.88
10326	0.88
55554	0.88
221303	0.88
2899	0.88
9715	0.88
84305	0.88
55240	0.88
55904	0.88
140458	0.88
26056	0.88
374986	0.88
51371	0.88
23059	0.88
9543	0.88
9712	0.88
57468	0.88
84705	0.88
9559	0.88
613	0.88
27122	0.8801
5091	0.8801
284805	0.8801
665	0.8801
6526	0.8804
9249	0.8804
177	0.8804
284252	0.8804
56890	0.8804
51524	0.8804
64434	0.8804
54657	0.8805
6095	0.8806
6628	0.8806
4105	0.8806
391712	0.8806
100506682	0.8806
7453	0.8806
2289	0.8806
55240	0.8806
9350	0.8806
-	0.8806
124637	0.8806
64777	0.8806
7201	0.8806
390433	0.8807
80759	0.8807
54940	0.8807
5046	0.8807
-	0.8807
6660	0.8807
2303	0.8807
51129	0.8807
6863	0.8807
285220	0.8807
197021	0.8807
-	0.8807
286140	0.8807
10434	0.8808
594	0.8809
124944	0.8809
80790	0.8809
9679	0.8809
10655	0.8809
5339	0.8809
26157	0.8809
29063	0.8809
6524	0.8809
6314	0.8809
252969	0.8809
6424	0.8809
22878	0.8809
26341	0.8809
9890	0.8809
29085	0.8809
29090	0.8809
10755	0.8809
439915	0.8809
2994	0.8809
100129434	0.8809
79908	0.8809
285800	0.8809
57582	0.8809
79613	0.8811
6128	0.8812
10056	0.8812
339302	0.8812
79657	0.8812
84262	0.8812
120863	0.8812
10249	0.8812
3778	0.8812
256356	0.8812
64745	0.8812
5663	0.8812
10623	0.8812
10178	0.8812
710	0.8812
54960	0.8813
152926	0.8814
4892	0.8814
80207	0.8814
57118	0.8814
10587	0.8814
63940	0.8814
340385	0.8814
1401	0.8814
7444	0.8814
5456	0.8814
10589	0.8814
221468	0.8814
3833	0.8814
642846	0.8814
55300	0.8816
7942	0.8818
523	0.8818
151056	0.8818
9140	0.8818
56146	0.8818
79897	0.8818
440270	0.8818
317705	0.8818
5264	0.8818
10994	0.8818
4654	0.8818
90634	0.8818
3708	0.8818
-	0.8818
23594	0.8818
27097	0.8818
79789	0.8818
83638	0.8818
26585	0.8818
51704	0.8818
284656	0.8818
2235	0.8818
8632	0.8818
440352	0.8818
150274	0.8818
5515	0.8818
1634	0.8818
84689	0.8818
11177	0.8818
79703	0.8818
101926892	0.8818
129401	0.8818
6218	0.8818
5733	0.8818
11070	0.8818
140700	0.8818
84153	0.8818
3689	0.8818
51066	0.8818
23179	0.8818
1400	0.8818
55745	0.8818
7274	0.8818
84527	0.8818
-	0.8818
25875	0.8818
-	0.8818
9715	0.8818
7039	0.8818
815	0.8818
201562	0.882
605	0.882
51719	0.882
653689	0.882
5156	0.882
101929423	0.882
6997	0.882
9720	0.882
8701	0.882
84444	0.882
84203	0.882
124930	0.882
60492	0.882
246213	0.882
152940	0.882
3805	0.882
83941	0.882
5499	0.882
-	0.882
9931	0.8821
339512	0.8821
284047	0.8821
124751	0.8821
22848	0.8821
26103	0.8821
51348	0.8821
51778	0.8821
51573	0.8821
339487	0.8821
25999	0.8821
23187	0.8821
7634	0.8821
6790	0.8821
26263	0.8821
30009	0.8821
60492	0.8821
283820	0.8821
55064	0.8821
26190	0.8822
391257	0.8822
27291	0.8822
64129	0.8822
7881	0.8822
386685	0.8822
79701	0.8823
900	0.8823
763	0.8823
5325	0.8827
23078	0.8827
285548	0.8827
4791	0.8827
-	0.8827
101929268	0.8827
9201	0.8827
348013	0.8827
3780	0.8827
123041	0.8827
81488	0.8827
-	0.8827
9991	0.8827
5148	0.8827
56114	0.8827
146853	0.8827
140767	0.8827
353139	0.8827
79673	0.8827
84514	0.8827
