Gene_ID	binary
7168	0
10794	0
56829	0
113655	0
8936	0
91828	0
10009	0
10563	0
2733	0
64760	0
9262	0
2577	0
1545	0
665	0
26097	0
285175	0
29803	0
10565	0
79925	0
51225	0
147991	0
6047	0
9698	0
1453	0
5913	0
55612	0
54504	0
79844	0
84792	0
84225	0
55861	0
7375	0
113	0
60468	0
3614	0
201799	0
84874	0
91369	0
145173	0
9173	0
6838	0
130355	0
65012	0
26207	0
24150	0
7165	0
26279	0
93100	0
79947	0
389941	0
23081	0
9500	0
6389	0
54681	0
162494	0
8807	0
57396	0
57496	0
23367	0
-	0
9025	0
5058	0
5343	0
144132	0
7307	0
1741	0
1791	0
8487	0
8755	0
116238	0
51375	0
2638	0
51287	0
6198	0
113622	0
1441	0
7428	0
338674	0
8912	0
8437	0
2923	0
83986	0
1260	0
54885	0
51136	0
10229	0
9252	0
132112	0
57716	0
10904	0
5796	0
4653	0
9919	0
100874275	0
51251	0
4311	0
84941	0
153222	0
147657	0
57188	0
23135	0
7431	0
79008	0
10682	0
84181	0
55135	0
92399	0
54458	0
102723818	0
246330	0
23395	0
10044	0
27185	0
9188	0
51115	0
6871	0
130497	0
83394	0
10964	0
57171	0
64231	0
10207	0
22859	0
147138	0
10021	0
101927421	0
8445	0
26022	0
5910	0
27111	0
7458	0
2262	0
23336	0
9202	0
10884	0
9218	0
125206	0
51192	0
10923	0
23557	0
10924	0
116115	0
3782	0
64097	0
392399	0
3664	0
389816	0
126549	0
6251	0
8408	0
63932	0
120787	0
2889	0
5108	0
51084	0
4774	0
11267	0
148932	0
161742	0
10484	0
5528	0
147381	0
4291	0
64216	0
6288	0
9130	0
1943	0
339229	0
55802	0
4214	0
9424	0
1580	0
125206	0
5651	0
23287	0
3761	0
57198	0
91544	0
1735	0
26748	0
26002	0
1727	0
8888	0
101928337	0
7862	0
79096	0
25804	0
246176	0
201895	0
2886	0
754	0
339221	0
22869	0
100873990	0
84861	0
55432	0
8886	0
109731405	0
3358	0
7442	0
23446	0
55339	0
56901	0
1907	0
222	0
285527	0
972	0
7078	0
5212	0
150677	0
55796	0
7855	0
9139	0
54510	0
5141	0
580	0
6606	0
1768	0
6007	0
7297	0
6059	0
64699	0
10265	0
204962	0
55160	0
57554	0
823	0
-	0
10297	0
-	0
5891	0
4669	0
2824	0
283238	0
102216341	0
128387	0
7079	0
-	0
3614	0
653820	0
5095	0
23673	0
728118	0
6542	0
168433	0
161823	0
79041	0
163051	0
9513	0
6629	0
59351	0
9001	0
11017	0
23568	0
55379	0
-	0
29992	0
56141	0
310	0
147372	0
5567	0
114780	0
5094	0
51125	0
6158	0
25988	0
91452	0
85236	0
153572	0
22883	0
84203	0
3998	0
5408	0
5349	0
1655	0
285381	0
27072	0
285671	0
9053	0
221833	0
342909	0
153090	0
7155	0
-	0
203076	0
55143	0
84100	0
57732	0
643253	0
388799	0
51191	0
-	0
472	0
284021	0
22903	0
90407	0
5936	0
10634	0
2857	0
25852	0
7982	0
8828	0
317762	0
215	0
93035	0
51206	0
8673	0
56951	0
325	0
9696	0
6189	0
26046	0
100874175	0
154043	0
57449	0
54476	0
55835	0
9671	0
284338	0
4306	0
100505975	0
4298	0
111	0
126755	0
85280	0
340260	0
4938	0
7772	0
120066	0
50813	0
9515	0
1352	0
284611	0
9229	0
4281	0
55138	0
359948	0
80305	0
81614	0
219699	0
5612	0
2021	0
1825	0
1145	0
6258	0
-	0
79762	0
10647	0
55573	0
57410	0
56120	0
84176	0
4296	0
57175	0
552859	0
5704	0
6017	0
5063	0
25845	0
6272	0
7173	0
196374	0
4439	0
260429	0
3373	0
90525	0
54963	0
79092	0
148398	0
1432	0
286336	0
114761	0
26146	0
1628	0
123207	0
4610	0
3568	0
116372	0
79022	0
80267	0
8635	0
101927273	0
84068	0
1827	0
971	0
9095	0
63877	0
25821	0
79849	0
6636	0
283987	0
102723883	0
64328	0
113457	0
1837	0
79932	0
2298	0
401027	0
9912	0
170960	0
23590	0
24144	0
6651	0
6683	0
10585	0
2218	0
6004	0
84901	0
54726	0
147495	0
1182	0
8289	0
390154	0
375444	0
9724	0
60489	0
30846	0
8555	0
101928420	0
344892	0
2218	0
25891	0
84108	0
56956	0
90362	0
400027	0
9631	0
101927433	0
158399	0
6322	0
388512	0
88455	0
27316	0
353	0
11194	0
317703	0
3767	0
327657	0
4831	0
57121	0
23379	0
55845	0
401409	0
5439	0
55108	0
10452	0
51379	0
84498	0
10010	0
90121	0
4170	0
79646	0
27091	0
84260	0
3065	0
8202	0
596	0
10963	0
23351	0
116138	0
6698	0
55901	0
729171	0
85395	0
84142	0
9248	0
64446	0
84331	0
10043	0
10162	0
1054	0
203286	0
255812	0
60385	0
3698	0
11332	0
222487	0
8992	0
105274304	0
100507436	0
84924	0
60437	0
1119	0
125950	0
221	0
8513	0
51201	0
79960	0
84871	0
101928519	0
10732	0
65125	0
84306	0
10868	0
7415	0
118472	0
54916	0
163255	0
57205	0
3749	0
9344	0
10231	0
84287	0
85442	0
85478	0
7422	0
118	0
283385	0
4222	0
30849	0
116937	0
9645	0
64326	0
488	0
657	0
5618	0
4683	0
9185	0
10133	0
2697	0
10965	0
201456	0
4009	0
55151	0
4758	0
79133	0
84250	0
2922	0
84085	0
9495	0
8650	0
27074	0
4698	0
155185	0
23587	0
84820	0
89978	0
80778	0
3975	0
9782	0
6910	0
10447	0
26060	0
106144598	0
29993	0
57338	0
10973	0
23636	0
2976	0
56943	0
23558	0
-	0
6288	0
100874143	0
339453	0
54498	0
8848	0
10763	0
8165	0
1136	0
51227	0
4853	0
65078	0
-	0
3397	0
1615	0
51752	0
4247	0
2166	0
9146	0
3516	0
8775	0
-	0
81448	0
-	0
3482	0
7052	0
9493	0
199699	0
7471	0
255812	0
221074	0
126549	0
206338	0
5786	0
7327	0
29107	0
2962	0
575	0
653145	0
64780	0
54813	0
-	0
54955	0
113278	0
23211	0
22903	0
340527	0
-	0
4938	0
143662	0
9022	0
24140	0
8535	0
116512	0
2892	0
6492	0
29999	0
22994	0
2571	0
254863	0
643037	0
5091	0
10101	0
10072	0
112487	0
80055	0
3601	0
29949	0
56938	0
60677	0
326624	0
168417	0
-	0
333	0
170959	0
50506	0
10804	0
84078	0
4915	0
85477	0
9314	0
56616	0
684	0
9570	0
-	0
49860	0
54490	0
10859	0
963	0
9945	0
123722	0
8800	0
83401	0
284697	0
101928536	0
127343	0
5918	0
65003	0
390072	0
79846	0
1902	0
3074	0
773	0
55272	0
149986	0
115650	0
7169	0
29113	0
9908	0
53841	0
6793	0
283349	0
337975	0
2806	0
285954	0
26035	0
9899	0
4081	0
1778	0
1487	0
10625	0
57495	0
54521	0
105375355	0
10464	0
3516	0
55100	0
4733	0
375775	0
85456	0
388714	0
9221	0
60561	0
682	0
105375787	0
5654	0
105379183	0
219285	0
54852	0
1603	0
26354	0
51315	0
121278	0
3712	0
50940	0
9131	0
9260	0
23303	0
1152	0
1387	0
51616	0
153768	0
317760	0
54812	0
5265	0
9480	0
51594	0
8792	0
8532	0
197407	0
5100	0
387837	0
5585	0
23420	0
286411	0
55063	0
55764	0
401265	0
7552	0
56128	0
2773	0
50613	0
22943	0
8904	0
23259	0
9689	0
23178	0
23562	0
3621	0
1756	0
3909	0
51162	0
79929	0
84141	0
1124	0
375607	0
27092	0
5655	0
23387	0
51073	0
57158	0
6651	0
56852	0
79576	0
8625	0
387066	0
9069	0
27030	0
29944	0
10818	0
4436	0
-	0
9895	0
3145	0
55526	0
163351	0
10886	0
9818	0
4356	0
10435	0
1646	0
2128	0
388759	0
134218	0
114794	0
56606	0
2618	0
23158	0
7367	0
116441	0
55304	0
1429	0
10221	0
7547	0
2737	0
9739	0
10257	0
28232	0
64407	0
55353	0
1136	0
2563	0
55695	0
23185	0
170961	0
84436	0
57617	0
9527	0
143570	0
55139	0
64425	0
3993	0
127396	0
9040	0
53349	0
9191	0
91181	0
92270	0
9034	0
51073	0
256471	0
57228	0
23105	0
-	0
5589	0
5340	0
552900	0
201164	0
10768	0
149473	0
6241	0
9892	0
7258	0
54097	0
3232	0
4192	0
729	0
9936	0
55	0
5607	0
5906	0
10148	0
10457	0
90592	0
7168	0
387911	0
7625	0
84856	0
57221	0
7086	0
6253	0
-	0
5093	0
79882	0
6717	0
6782	0
81856	0
400258	0
4849	0
728642	0
7422	0
5993	0
10274	0
4041	0
51289	0
51380	0
-	0
4172	0
63943	0
11137	0
131368	0
613266	0
136319	0
6942	0
140880	0
54534	0
6913	0
10437	0
23335	0
80185	0
51337	0
28955	0
4782	0
1770	0
84108	0
8907	0
66004	0
23293	0
57176	0
348654	0
915	0
501	0
26095	0
65998	0
2857	0
10146	0
659	0
55213	0
2764	0
54976	0
146857	0
7019	0
55509	0
199974	0
159686	0
109731405	0
51676	0
51199	0
123041	0
3550	0
23306	0
6374	0
23603	0
51104	0
114787	0
56141	0
83888	0
10558	0
166793	0
54873	0
55247	0
492303	0
11160	0
162540	0
5931	0
84844	0
51156	0
259295	0
56979	0
11182	0
3824	0
55071	0
2202	0
9409	0
253714	0
2975	0
84437	0
101101772	0
23066	0
3093	0
2937	0
3458	0
54660	0
79836	0
10217	0
115677	0
57716	0
400954	0
1499	0
-	0
79581	0
-	0
286097	0
8786	0
115416	0
26747	0
55279	0
22905	0
5125	0
7216	0
11202	0
-	0
302	0
10417	0
84240	0
7409	0
286097	0
8556	0
9637	0
55672	0
9326	0
85460	0
5409	0
84465	0
3663	0
10138	0
27013	0
91947	0
4071	0
598	0
154791	0
6161	0
23466	0
78994	0
23014	0
7337	0
279	0
4908	0
131405	0
1945	0
1831	0
22863	0
5825	0
78989	0
23031	0
27232	0
7566	0
191	0
85458	0
5139	0
80114	0
8089	0
5910	0
7407	0
3665	0
126859	0
163732	0
51	0
84443	0
441933	0
23480	0
128387	0
163720	0
2063	0
285605	0
8538	0
8778	0
56993	0
7627	0
55901	0
54827	0
10650	0
23034	0
80173	0
7216	0
1363	0
2645	0
84727	0
167	0
65062	0
25822	0
375791	0
7565	0
51379	0
133558	0
7447	0
5017	0
4791	0
8522	0
29123	0
7352	0
283232	0
124222	0
8740	0
83707	0
101927186	0
387036	0
54432	0
6120	0
8793	0
27072	0
171568	0
127540	0
147339	0
256236	0
6561	0
401463	0
862	0
57198	0
27429	0
23130	0
5092	0
81624	0
8802	0
55687	0
221322	0
84333	0
326	0
391195	0
8887	0
6352	0
6888	0
63894	0
23181	0
4521	0
3382	0
8942	0
9083	0
27152	0
5064	0
2204	0
9933	0
5329	0
105375355	0
2244	0
5599	0
2010	0
158809	0
132660	0
10747	0
51735	0
56302	0
10094	0
170850	0
147463	0
10855	0
7100	0
9414	0
1981	0
2287	0
389170	0
6512	0
143098	0
9648	0
7461	0
101928165	0
92241	0
126272	0
677797	0
84679	0
57533	0
64841	0
127018	0
256646	0
390174	0
27328	0
4585	0
6821	0
5175	0
161436	0
10393	0
64224	0
1831	0
348793	0
277	0
22828	0
5164	0
3981	0
388468	0
5594	0
25794	0
64787	0
4591	0
-	0
1729	0
4009	0
143279	0
4534	0
79624	0
816	0
27173	0
9381	0
25945	0
55937	0
4901	0
50801	0
10059	0
5158	0
8609	0
4707	0
7477	0
51324	0
379	0
345778	0
1629	0
150275	0
132954	0
476	0
56474	0
4010	0
63906	0
6399	0
1789	0
54923	0
104472848	0
1740	0
26013	0
102724774	0
26986	0
122961	0
54751	0
55973	0
4913	0
8972	0
57513	0
254827	0
26270	0
140465	0
10466	0
124936	0
26534	0
80124	0
79072	0
7014	0
163590	0
29068	0
7337	0
55744	0
22955	0
8890	0
9205	0
84232	0
92591	0
5725	0
254122	0
3126	0
221710	0
4361	0
5930	0
5068	0
3447	0
22938	0
8614	0
51103	0
54943	0
66036	0
81027	0
201725	0
7341	0
9220	0
627	0
101929622	0
644943	0
10618	0
4221	0
347411	0
1944	0
117143	0
190	0
132001	0
29071	0
57721	0
162655	0
143888	0
8895	0
115111	0
643246	0
-	0
51389	0
57679	0
64745	0
84873	0
9066	0
6576	0
90113	0
57646	0
1947	0
22953	0
347733	0
54498	0
7164	0
727940	0
23007	0
55727	0
440503	0
102723649	0
54858	0
8578	0
1606	0
8342	0
283	0
83932	0
65059	0
-	0
30968	0
26470	0
30832	0
151393	0
1847	0
427	0
9590	0
65258	0
6601	0
124245	0
653247	0
57495	0
143684	0
79799	0
84332	0
4161	0
23371	0
285362	0
338879	0
1718	0
51227	0
114905	0
201163	0
340595	0
1606	0
51161	0
10240	0
343450	0
53938	0
79616	0
9398	0
83988	0
1540	0
9212	0
9374	0
55689	0
100862662	0
51727	0
114088	0
645073	0
148229	0
7146	0
26093	0
79866	0
8828	0
4957	0
22803	0
27087	0
121457	0
285237	0
4314	0
9329	0
661	0
-	0
6120	0
118672	0
119765	0
11030	0
56950	0
8295	0
7727	0
4277	0
3755	0
23398	0
4210	0
8439	0
25945	0
54622	0
11193	0
101927957	0
219743	0
84224	0
10793	0
123872	0
63920	0
138050	0
7127	0
728294	0
4478	0
93594	0
5567	0
387119	0
23366	0
337977	0
84501	0
114049	0
114990	0
4077	0
51703	0
3270	0
1912	0
6470	0
26003	0
10577	0
10287	0
7580	0
147710	0
8697	0
84256	0
22907	0
653659	0
55167	0
9245	0
56267	0
10558	0
157657	0
3982	0
9794	0
91574	0
-	0
23509	0
64506	0
4036	0
53919	0
2949	0
133522	0
374286	0
143689	0
644076	0
27129	0
6613	0
23209	0
4779	0
9765	0
80763	0
5430	0
83442	0
-	0
9214	0
1676	0
115548	0
23054	0
-	0
55658	0
23595	0
9128	0
121214	0
84668	0
5602	0
144811	0
442213	0
54898	0
6667	0
8581	0
283150	0
646424	0
389799	0
51060	0
79664	0
84641	0
23554	0
57096	0
120425	0
80324	0
22933	0
148103	0
84932	0
6792	0
3419	0
-	0
5226	0
85236	0
57180	0
337974	0
11184	0
340277	0
375790	0
140707	0
152137	0
126282	0
131149	0
25777	0
161882	0
93986	0
140691	0
619383	0
79658	0
3691	0
972	0
4191	0
55285	0
8847	0
5334	0
11326	0
4481	0
390037	0
54707	0
105375527	0
8526	0
51705	0
269	0
11145	0
168374	0
5537	0
282973	0
81579	0
1327	0
3838	0
89885	0
5718	0
51495	0
57473	0
256302	0
6135	0
7039	0
84545	0
89780	0
178	0
64859	0
5195	0
1791	0
125061	0
634	0
4850	0
132789	0
26470	0
9963	0
1717	0
353514	0
8739	0
151887	0
25888	0
4086	0
55759	0
57403	0
253558	0
9638	0
7916	0
51097	0
154743	0
9058	0
178	0
11093	0
285855	0
3687	0
11080	0
400961	0
5987	0
2692	0
25897	0
56948	0
219736	0
9541	0
5777	0
84914	0
56131	0
5053	0
10767	0
29800	0
90139	0
3190	0
4905	0
439921	0
54442	0
7165	0
6840	0
650	0
4342	0
56886	0
4714	0
340371	0
146705	0
64109	0
285386	0
5873	0
101930746	0
8804	0
63910	0
4671	0
8754	0
2669	0
123016	0
2029	0
8577	0
7130	0
389816	0
29896	0
54331	0
442247	0
55007	0
401010	0
3693	0
3227	0
51163	0
3182	0
27159	0
1650	0
9601	0
221184	0
150726	0
23365	0
51555	0
54801	0
51086	0
390151	0
6331	0
149428	0
91120	0
136647	0
8880	0
103611090	0
5076	0
79501	0
535	0
8835	0
252983	0
100506677	0
157695	0
83901	0
282974	0
26298	0
728609	0
10487	0
56979	0
10000	0
7423	0
7507	0
56920	0
9804	0
10234	0
8805	0
170627	0
126272	0
8850	0
55300	0
10143	0
341116	0
9413	0
2710	0
51329	0
5479	0
10144	0
5570	0
64061	0
57822	0
100874226	0
6836	0
7442	0
54681	0
79048	0
3394	0
1768	0
407	0
112479	0
54839	0
9055	0
56164	0
55659	0
51313	0
4495	0
30814	0
64863	0
54470	0
23162	0
8935	0
4488	0
8243	0
22980	0
145748	0
25862	0
374955	0
23275	0
383	0
6574	0
-	0
25873	0
378	0
541473	0
3755	0
115290	0
6083	0
1027	0
26493	0
23033	0
9589	0
862	0
8778	0
1571	0
2230	0
79027	0
245932	0
4681	0
388389	0
55129	0
7485	0
4237	0
8767	0
3809	0
6048	0
10594	0
83988	0
8665	0
90321	0
6602	0
1842	0
5361	0
26092	0
100033414	0
23362	0
5066	0
23326	0
9122	0
10351	0
348487	0
4435	0
23376	0
83696	0
-	0
168544	0
816	0
10388	0
104355146	0
754	0
-	0
4606	0
1763	0
90586	0
5050	0
2591	0
5745	0
10160	0
26136	0
390197	0
54885	0
55602	0
11339	0
64184	0
100874031	0
283	0
6429	0
390063	0
249	0
10067	0
65244	0
378950	0
149076	0
4322	0
9024	0
56158	0
23242	0
118	0
30813	0
2022	0
8899	0
5898	0
10628	0
4013	0
55527	0
1182	0
389336	0
26211	0
57674	0
554279	0
489	0
8034	0
11169	0
8649	0
6648	0
1374	0
5791	0
11185	0
8214	0
9369	0
23538	0
10068	0
3172	0
10813	0
7295	0
339240	0
3104	0
2520	0
7754	0
26266	0
10172	0
56155	0
5644	0
57716	0
3903	0
163227	0
5465	0
101927067	0
101927980	0
10622	0
338324	0
388946	0
64763	0
201176	0
6317	0
26247	0
81577	0
9032	0
81832	0
80070	0
3290	0
10252	0
9467	0
5774	0
2157	0
80153	0
1146	0
147807	0
3757	0
1116	0
1058	0
7516	0
85015	0
4686	0
10794	0
799	0
54716	0
816	0
343505	0
6625	0
153328	0
26468	0
1012	0
1390	0
392255	0
100506164	0
-	0
64145	0
84366	0
22837	0
339501	0
84618	0
57468	0
2103	0
6001	0
-	0
93	0
1674	0
10289	0
1670	0
-	0
-	0
5449	0
7058	0
100874185	0
51333	0
84545	0
390927	0
6424	0
4087	0
396	0
6359	0
5536	0
6942	0
3481	0
135293	0
84720	0
9534	0
9706	0
9963	0
128861	0
1573	0
27087	0
10655	0
414059	0
55611	0
58491	0
57508	0
84557	0
51366	0
338692	0
50831	0
84286	0
7419	0
2653	0
2028	0
246329	0
10499	0
25966	0
53944	0
51347	0
401562	0
-	0
29974	0
5932	0
11144	0
51281	0
55889	0
494470	0
199974	0
3151	0
29092	0
55954	0
919	0
105373031	0
1725	0
6948	0
-	0
7555	0
84985	0
6491	0
440138	0
53344	0
28232	0
4929	0
221955	0
5281	0
8874	0
10404	0
60684	0
7277	0
388762	0
113179	0
10021	0
83658	0
22859	0
196446	0
23139	0
8208	0
246122	0
9815	0
2192	0
375287	0
4103	0
53345	0
3652	0
8195	0
6714	0
3965	0
60493	0
375686	0
-	0
79703	0
57528	0
2889	0
153241	0
92906	0
400759	0
728554	0
79143	0
11282	0
6280	0
644809	0
54431	0
7852	0
1949	0
25939	0
1389	0
55647	0
387496	0
-	0
10765	0
83987	0
90324	0
54020	0
3249	0
222950	0
51218	0
79635	0
347252	0
81793	0
114112	0
280664	0
905	0
205147	0
26476	0
8655	0
7283	0
4430	0
2766	0
94015	0
84513	0
644809	0
6117	0
22979	0
81488	0
127933	0
10559	0
26149	0
1489	0
9924	0
10482	0
582	0
140838	0
150160	0
83896	0
64895	0
11101	0
10157	0
841	0
114336	0
8609	0
56660	0
65059	0
91179	0
135112	0
10131	0
124	0
64748	0
107075116	0
63951	0
8718	0
2348	0
-	0
221395	0
55204	0
1378	0
105372645	0
23400	0
10189	0
6621	0
4319	0
3133	0
84126	0
26212	0
5451	0
-	0
152756	0
9747	0
641	0
23333	0
51715	0
3073	0
6925	0
2906	0
261734	0
64921	0
55791	0
9843	0
116842	0
83732	0
5790	0
9013	0
3030	0
54414	0
1780	0
23053	0
3842	0
10903	0
4139	0
55609	0
27042	0
29121	0
284361	0
26240	0
112939	0
221409	0
10743	0
126370	0
9266	0
80122	0
6422	0
1282	0
9859	0
79191	0
54516	0
66002	0
3594	0
83887	0
-	0
153478	0
-	0
1415	0
202181	0
8085	0
120071	0
1453	0
2669	0
390093	0
55806	0
101928932	0
81502	0
10479	0
80146	0
56917	0
245913	0
5205	0
53938	0
30847	0
343263	0
7105	0
4664	0
80221	0
89797	0
79574	0
57198	0
2359	0
80228	0
6590	0
340562	0
84867	0
441871	0
55333	0
283953	0
126792	0
3752	0
56647	0
10472	0
1033	0
140901	0
54532	0
10389	0
4336	0
8706	0
7352	0
100329135	0
10936	0
6588	0
79618	0
9412	0
23214	0
285025	0
80036	0
552891	0
3950	0
9369	0
388550	0
8905	0
83650	0
5024	0
6820	0
3176	0
80759	0
9420	0
140832	0
51554	0
79932	0
606724	0
81542	0
348	0
219493	0
377841	0
57035	0
-	0
84218	0
51538	0
159371	0
26258	0
-	0
10522	0
3821	0
2887	0
26659	0
6210	0
8511	0
9021	0
81559	0
92140	0
124783	0
-	0
1831	0
4605	0
2268	0
91746	0
27296	0
116986	0
10451	0
114826	0
1311	0
10527	0
3329	0
89766	0
4987	0
9244	0
84630	0
828	0
9425	0
55026	0
10505	0
636	0
104310351	0
7423	0
83871	0
57447	0
5738	0
4090	0
2487	0
643226	0
3360	0
5977	0
9948	0
10558	0
-	0
101927310	0
5223	0
118429	0
149998	0
552	0
5738	0
56992	0
7536	0
7392	0
8224	0
11197	0
400322	0
6391	0
119369	0
1459	0
5459	0
374378	0
64577	0
256472	0
7323	0
29803	0
1510	0
51151	0
6208	0
84695	0
51247	0
285237	0
-	0
102723838	0
79733	0
1040	0
27077	0
84146	0
2879	0
26036	0
10592	0
1209	0
10018	0
5277	0
943	0
3008	0
126068	0
54964	0
11034	0
8625	0
57555	0
162282	0
4337	0
7862	0
1175	0
2865	0
58484	0
101927421	0
283971	0
101927125	0
140564	0
9048	0
9738	0
50835	0
10894	0
10721	0
222236	0
847	0
317761	0
57179	0
5413	0
26586	0
116442	0
29105	0
3269	0
203054	0
1984	0
5106	0
23245	0
285343	0
219956	0
1144	0
26257	0
627	0
3856	0
54461	0
3198	0
6428	0
126364	0
101929411	0
53918	0
171425	0
26032	0
26091	0
844	0
7314	0
80725	0
92283	0
5468	0
8846	0
3795	0
79168	0
3664	0
8470	0
6714	0
10606	0
1161	0
55510	0
65059	0
341418	0
89932	0
399671	0
55653	0
1442	0
5019	0
84818	0
58506	0
9113	0
23596	0
9609	0
151525	0
9847	0
23016	0
2674	0
84904	0
54664	0
6134	0
65123	0
200150	0
50840	0
27199	0
55801	0
55349	0
55740	0
619207	0
1602	0
23118	0
55720	0
123920	0
55827	0
55347	0
399664	0
3798	0
3899	0
1400	0
55603	0
89832	0
859	0
785	0
140469	0
55500	0
124460	0
6446	0
6416	0
83890	0
26824	0
51699	0
84817	0
-	0
64288	0
1652	0
54108	0
972	0
1141	0
5794	0
81562	0
8438	0
338662	0
-	0
51128	0
-	0
646625	0
2916	0
9649	0
619207	0
23263	0
140710	0
6197	0
64425	0
54908	0
783	0
9057	0
904	0
646486	0
57541	0
835	0
2891	0
122553	0
55660	0
93622	0
221662	0
25813	0
10808	0
83983	0
7102	0
37	0
9086	0
1016	0
8454	0
56242	0
29099	0
101927704	0
-	0
84276	0
7050	0
80765	0
284546	0
159963	0
55246	0
11336	0
23597	0
55879	0
1106	0
53940	0
54494	0
25884	0
219539	0
10288	0
2621	0
57186	0
135250	0
54985	0
112574	0
1025	0
2577	0
408	0
51105	0
6788	0
23598	0
11075	0
246777	0
6044	0
10922	0
121601	0
55748	0
116447	0
11164	0
376940	0
54575	0
644591	0
2035	0
6122	0
9274	0
56156	0
148979	0
3920	0
9684	0
1291	0
122046	0
64855	0
149699	0
283116	0
220001	0
6452	0
6102	0
5008	0
83940	0
7468	0
54093	0
154007	0
65264	0
1839	0
6717	0
4968	0
2551	0
55079	0
158358	0
3481	0
5277	0
100130311	0
5567	0
10296	0
593	0
284	0
134549	0
201163	0
151647	0
11011	0
55669	0
211	0
7443	0
2069	0
84680	0
8706	0
284695	0
84219	0
51574	0
10269	0
9891	0
6915	0
284695	0
51234	0
-	0
113174	0
4881	0
54664	0
5695	0
84930	0
1265	0
400745	0
2214	0
55145	0
6132	0
10163	0
826	0
23233	0
2952	0
954	0
3231	0
1687	0
27042	0
55775	0
390261	0
79980	0
5151	0
246100	0
441308	0
10780	0
548593	0
1837	0
7189	0
126208	0
26057	0
6954	0
80198	0
445372	0
54967	0
100874102	0
29946	0
9043	0
54941	0
80099	0
149466	0
644890	0
137735	0
1981	0
56996	0
23126	0
6794	0
149461	0
5991	0
132158	0
2123	0
55692	0
80162	0
126328	0
7163	0
1471	0
114294	0
25776	0
56888	0
90134	0
1195	0
11119	0
1381	0
331	0
56171	0
2006	0
90231	0
10235	0
6550	0
145249	0
9274	0
2702	0
285555	0
57168	0
4939	0
5687	0
4152	0
127385	0
619207	0
254240	0
83666	0
148808	0
504191	0
11282	0
6015	0
4618	0
57228	0
7049	0
51309	0
54872	0
79026	0
23461	0
283820	0
259287	0
1138	0
5681	0
5634	0
51702	0
5787	0
2260	0
3385	0
147923	0
89910	0
79627	0
5460	0
145946	0
93627	0
375	0
389558	0
285313	0
64581	0
51263	0
6137	0
2771	0
-	0
212	0
27022	0
633	0
26263	0
219621	0
7652	0
203562	0
6097	0
2309	0
58486	0
1642	0
10876	0
6095	0
22983	0
10524	0
51622	0
3558	0
72	0
200014	0
-	0
375519	0
54852	0
10391	0
6998	0
145483	0
7404	0
6945	0
2299	0
554235	0
5052	0
400629	0
100506937	0
761	0
64236	0
658	0
6668	0
55114	0
6503	0
23405	0
22835	0
221914	0
26278	0
51150	0
5029	0
130502	0
3834	0
51135	0
387836	0
5293	0
11168	0
22861	0
1284	0
-	0
644524	0
91056	0
123904	0
51393	0
51114	0
942	0
-	0
3932	0
-	0
101928475	0
117608	0
23328	0
171024	0
221223	0
80063	0
56165	0
133022	0
84620	0
7114	0
27090	0
113622	0
3955	0
121549	0
6943	0
55794	0
1823	0
51111	0
7850	0
59082	0
80333	0
6355	0
6758	0
2556	0
3953	0
8974	0
10123	0
389151	0
57565	0
1207	0
55343	0
5894	0
113835	0
23114	0
132299	0
6785	0
466	0
157848	0
1967	0
23609	0
387775	0
119774	0
114548	0
647174	0
11122	0
23163	0
6869	0
11047	0
11215	0
6324	0
3106	0
54661	0
23163	0
401282	0
8735	0
22998	0
10921	0
121227	0
2241	0
93492	0
3756	0
8312	0
3078	0
11133	0
1356	0
2113	0
55346	0
1191	0
283093	0
1912	0
90864	0
170685	0
2968	0
27293	0
84634	0
10384	0
8263	0
2819	0
1293	0
27005	0
51480	0
267002	0
6683	0
57178	0
51088	0
29940	0
56255	0
25770	0
134147	0
51529	0
283033	0
984	0
26973	0
5925	0
-	0
58478	0
283726	0
9439	0
10611	0
1716	0
23467	0
51078	0
55026	0
7376	0
3248	0
8038	0
9166	0
5707	0
9364	0
8784	0
55907	0
58486	0
503645	0
10556	0
11316	0
8537	0
-	0
340719	0
80739	0
126382	0
4299	0
23061	0
2980	0
6390	0
8500	0
54468	0
65124	0
63924	0
127700	0
3156	0
101926959	0
55212	0
2852	0
2934	0
285636	0
51274	0
2000	0
11163	0
220108	0
128954	0
22808	0
53343	0
2657	0
81573	0
219990	0
9238	0
5122	0
4880	0
375061	0
1240	0
57804	0
57678	0
2650	0
56097	0
10463	0
-	0
1073	0
1298	0
23646	0
55269	0
51022	0
4775	0
9939	0
84187	0
375748	0
100101266	0
6618	0
-	0
7050	0
4155	0
5239	0
200035	0
7292	0
-	0
3641	0
6638	0
57467	0
5154	0
1832	0
3485	0
157922	0
223	0
2155	0
6857	0
55773	0
203427	0
26002	0
944	0
10432	0
10107	0
25814	0
6259	0
57335	0
83999	0
23682	0
57151	0
56127	0
140836	0
901	0
143872	0
6430	0
58498	0
4137	0
64600	0
9718	0
6657	0
22931	0
81490	0
7224	0
10681	0
7043	0
11056	0
475	0
1527	0
643253	0
55779	0
8929	0
51077	0
166614	0
1418	0
6899	0
5720	0
9841	0
126205	0
79442	0
58494	0
100820829	0
773	0
58190	0
10797	0
126205	0
64577	0
126133	0
163404	0
10915	0
23383	0
4986	0
134510	0
130813	0
204851	0
23731	0
5822	0
10243	0
84970	0
65010	0
