Gene.symbol,binary
BET1L,0
GRIK2,0
CCDC28A,0
MED22,0
C2orf66,0
PDGFD,0
EDEM3,0
USP48,0
CDCA5,0
ATP5G1,0
GPER1,0
TTC39B,0
YWHAQ,0
OR4D2,0
ALKBH4,0
RCN1,0
ITSN2,0
XACT,0
SYT16,0
ACADSB,0
KIF12,0
SLC45A1,0
MAD1L1,0
DNMBP,0
NPTN,0
CENPO,0
SPATC1L,0
AASDH,0
C1QTNF9B,0
SNORA32,0
ROR1,0
RANBP1,0
FBXO44,0
PDPK1,0
SLC6A13,0
SPEF2,0
TRIM50,0
RAB9BP1,0
NUP62,0
ADGRE5,0
CSTF3,0
S100A16,0
SEC24D,0
HBA2,0
CPNE8,0
SNX15,0
USP42,0
MEF2C-AS1,0
TANK,0
FABP6,0
NCOR2,0
GBAP1,0
CYP2A7,0
RASGRP4,0
PDE1C,0
IL1RL1,0
OGDH,0
EPPIN,0
GSTM1,0
NUCKS1,0
TBCE,0
NPRL2,0
ZNF124,0
KCNE3,0
NIN,0
SHBG,0
DDX56,0
SNORD4A,0
SMIM10L2B,0
FRAS1,0
EFCAB3,0
RIOK1,0
CALY,0
CPT1A,0
BTBD3,0
ZBTB16,0
DLG2,0
SLIT1,0
ALG5,0
CNOT1,0
CSRNP3,0
UCK1,0
ACSL1,0
ITGB1,0
HECTD1,0
INPP5D,0
NODAL,0
C3orf36,0
CD300LG,0
NOC2L,0
LEF1,0
NAAA,0
WDR78,0
CBLC,0
DPH5,0
CDC45,0
CHAT,0
LOC101927577,0
TMTC4,0
SRI,0
LINC00570,0
ZP3,0
LTBP4,0
RRH,0
IRF4,0
WDR48,0
SWI5,0
DCAF8L2,0
RACGAP1,0
EDA,0
PEX5L,0
PTPN13,0
PPP2R2B,0
DMKN,0
C2orf81,0
TPTEP1,0
STK19,0
PIGH,0
DUSP21,0
SERF2,0
PDE12,0
GDF5,0
SCP2,0
FAM213A,0
STK17A,0
RPS6KA2,0
TNK2,0
CCDC43,0
HAND2-AS1,0
SPACA3,0
CCDC155,0
PPP1R1A,0
SNORD27,0
AP3B2,0
PCCB,0
POLR1B,0
CCDC22,0
IFNA4,0
LOC101929241,0
MYBBP1A,0
EDNRB,0
NBPF22P,0
FYB,0
HNRNPUL1,0
JARID2-AS1,0
ICOS,0
HIP1R,0
GNAO1,0
CMTM5,0
RPL9,0
HINT2,0
PTCHD3,0
TADA3,0
MAT2B,0
KLHL25,0
CLTCL1,0
WDR4,0
TSKU,0
ABCG1,0
SUN1,0
CACNA1C,0
HMX1,0
ALDH4A1,0
LOC107984678,0
LINC01221,0
CELF4,0
HINFP,0
SCRT1,0
NPHP1,0
GYPE,0
GPR173,0
OTOF,0
HSD11B1L,0
KRT9,0
CCZ1,0
NME5,0
ENTPD7,0
PREX2,0
MLPH,0
CRYAB,0
SLC30A3,0
SEMA5A,0
TNPO1,0
MROH5,0
MAP2K2,0
HLA-A,0
RND1,0
MPPED1,0
APOBEC3F,0
PLA2G6,0
FANK1,0
ITGA11,0
MRPS9,0
DPM3,0
LINC01072,0
GDF10,0
SETDB2,0
IDS,0
SUPT6H,0
TTC21B,0
UGT3A2,0
ATP11A,0
DGKZ,0
ARMC8,0
SUCO,0
GRINA,0
LTA4H,0
WASL,0
RUNX3,0
PBLD,0
WNT9A,0
LINC01386,0
SLC30A6,0
LYL1,0
SUV39H1,0
IFNA16,0
OXNAD1,0
KCTD4,0
CCDC57,0
BICDL1,0
DEFB108B,0
TARBP1,0
ZFYVE1,0
H2AFB1,0
CHRNA1,0
BCAM,0
GPRASP2,0
TLR10,0
ASL,0
ADAM32,0
SELP,0
ABCD4,0
LOC102031319,0
PRAMEF8,0
ZNF630,0
IGSF3,0
PIP5K1A,0
ABCB10,0
KLHL41,0
LAMB2P1,0
PCDHGB6,0
MOV10L1,0
PTPRU,0
TPSAB1,0
SPG7,0
ZNF816,0
KLHL40,0
TAL2,0
YTHDF3,0
SPDYE8P,0
OR4Q3,0
RRN3,0
SOCS5,0
OCSTAMP,0
ABHD13,0
SLC22A9,0
LUC7L3,0
SLC4A3,0
ALOX15B,0
CLDN8,0
DCK,0
SHE,0
ZNF302,0
LOC100131034,0
MAGEC3,0
TMEM8B,0
ALS2CR12,0
STAP2,0
MAPK8IP2,0
RNF13,0
KBTBD8,0
C2orf71,0
MYO1A,0
OGG1,0
MBD2,0
SEPSECS,0
MTMR6,0
LOC105372695,0
LOC101927721,0
TAC1,0
LDLRAD4-AS1,0
PREPL,0
PCDHA1,0
WFIKKN1,0
HMMR,0
CTNNA1,0
FGL1,0
FAM155B,0
PSMD6,0
TCP11L2,0
OR1M1,0
PTPRD,0
TSHZ2,0
PARD3B,0
SP100,0
FAM53A,0
VPS35,0
SYN1,0
OPRM1,0
MTG2,0
MAST4,0
IKZF1,0
MRPS18A,0
SLC26A1,0
PNN,0
CENPI,0
PLEC,0
ANKRD16,0
SULT1A1,0
NGFR,0
BTK,0
SLC5A2,0
FDXR,0
WDR20,0
UBE2E3,0
PDILT,0
FUT6,0
SLC22A10,0
MAD2L1BP,0
GTF2H2C_2,0
OR4C12,0
TSPAN11,0
GPR31,0
ZNF780B,0
RTN4RL1,0
BIRC5,0
SSX3,0
NPTX1,0
LBR,0
PRSS57,0
SLC35F2,0
FKBP11,0
ZNF160,0
NR2F2,0
SLC7A3,0
ADARB1,0
TTC26,0
CDC42SE2,0
GABRA4,0
ZNF655,0
SNX10,0
OR13J1,0
ZNF169,0
C15orf39,0
SLC25A19,0
BTNL3,0
PCDHB19P,0
ZNF544,0
TPCN2,0
RNPS1,0
IQGAP3,0
RPL38,0
ABHD17B,0
TYSND1,0
B4GALT7,0
CA1,0
INPP5F,0
LOC101929454,0
PIAS1,0
BAGE4,0
VAX1,0
RPL13AP17,0
ACKR3,0
GINS3,0
DLK2,0
PLPPR1,0
ZNF808,0
ZNF135,0
UVSSA,0
MRPL41,0
SPRYD3,0
GIPC1,0
TFF1,0
HELB,0
GNG10,0
RAD17,0
ELMO1,0
MYT1L,0
ADGRF1,0
PRDM10,0
PRTFDC1,0
FMO4,0
KCNA6,0
HIST1H2BD,0
GOLGA6L5P,0
ENDOV,0
CASS4,0
CNOT6L,0
SLC39A6,0
SLC6A20,0
OSBPL7,0
CSMD3,0
ATP2B2,0
ZNF496,0
PBLD,0
GRHL1,0
ACVR1B,0
STK32B,0
INPP5F,0
EIF5,0
OR51A4,0
SMC1B,0
PNPLA3,0
SC5D,0
HLA-F,0
IARS2,0
RARRES1,0
ZNF10,0
MUC1,0
FURIN,0
RAD51D,0
FOXR1,0
GRIPAP1,0
IL33,0
CERS3,0
FAM26E,0
ANKDD1B,0
EIF2AK3,0
PSG11,0
CUL2,0
LRRFIP2,0
CEACAM8,0
GOLGA2,0
CDH5,0
TXNDC11,0
PLCB1,0
CREG2,0
SYBU,0
PLAC9,0
CHI3L2,0
HTRA4,0
IQUB,0
SLC8A2,0
AR,0
ISM2,0
C9orf139,0
PQBP1,0
PRAMEF6,0
SCART1,0
TRIM13,0
ADGRA2,0
FSD1,0
CAPN5,0
AQP4,0
CSTL1,0
TRPM3,0
GRAP,0
SORBS1,0
ACER2,0
CCNO,0
MIXL1,0
ALG3,0
TTTY3,0
GTDC1,0
TSPO,0
CRAMP1,0
FGF23,0
TAF1C,0
IL17B,0
DRD3,0
KAT7,0
WFDC5,0
POT1,0
CMTM4,0
MTFR1,0
ZNF43,0
ARL6IP4,0
GRIA3,0
HNRNPA2B1,0
UBE2J2,0
FHL2,0
ELFN1,0
HS6ST3,0
DDO,0
KRTAP5-3,0
MBNL3,0
PXMP2,0
SPDYC,0
TMEM18,0
STXBP3,0
MISP,0
TSEN2,0
LRBA,0
PSME3,0
RTEL1,0
PKD2L2,0
QRSL1,0
DTX2,0
AZU1,0
ANKRD22,0
NLRP13,0
ATAD3A,0
HOTTIP,0
VIMP,0
SLC7A5P2,0
ZNF423,0
TSPAN10,0
PPIP5K2,0
DCSTAMP,0
ZNF682,0
ZNF263,0
ENDOD1,0
ZNF507,0
CASP2,0
BPTF,0
TXNDC16,0
AADACL3,0
GPR148,0
RECQL5,0
DDX53,0
RAB3A,0
LOC102723557,0
HLA-DRB6,0
ANXA8,0
ZMAT3,0
CYP24A1,0
MRGBP,0
BLOC1S2,0
SYNPO,0
MARCH11,0
MTERF4,0
FAXC,0
ATAD3B,0
GAR1,0
ZNF275,0
SLC24A4,0
WDR5B,0
IL18BP,0
ORM1,0
CBY3,0
LOC101929607,0
UBXN7,0
UPB1,0
ACVR1C,0
CCPG1,0
CASP9,0
SLC7A5P2,0
PDX1,0
SCNM1,0
SFR1,0
POU5F1,0
ACTR2,0
GNL3,0
CXCL10,0
ZNF205,0
TNFRSF12A,0
PRADC1,0
FAM71F2,0
PRKD3,0
UGT2A3,0
PPP1R3G,0
METTL23,0
STOML3,0
PDP2,0
DBN1,0
RAD51C,0
ARHGAP1,0
RPS6KA6,0
CARNMT1,0
SERF1B,0
COQ3,0
GRM8,0
SHF,0
RFXAP,0
NCKAP5,0
DYNLL2,0
NAALADL2-AS2,0
AMBRA1,0
DACT1,0
ATP7B,0
LOC202181,0
IL1RN,0
CCDC60,0
POLR2B,0
CYP19A1,0
LACTB,0
EPHA5,0
POTEJ,0
LOC105378910,0
CREB1,0
NR6A1,0
LOC101928278,0
RASGRP1,0
SEC24B,0
VPS4B,0
XPR1,0
TTC31,0
LOC102724552,0
SLC16A8,0
C1QTNF8,0
LPA,0
SHANK2,0
FABP7,0
MYADM,0
DCBLD1,0
MYCN,0
GTF3C4,0
GHITM,0
PJA2,0
WWOX,0
PIGN,0
ACAN,0
LEP,0
LINC01271,0
ASB4,0
MAGOH,0
SMC5,0
RSPO2,0
BCCIP,0
KCNC2,0
PDE5A,0
LOC105376398,0
LOC101928207,0
GPR89B,0
SPRTN,0
CLDND2,0
PHAX,0
CTDSP1,0
RASGRF1,0
KRTAP3-2,0
ZNF487,0
ANAPC1,0
WNT8B,0
PAQR3,0
HSFY2,0
TRIM49C,0
NXF4,0
NCALD,0
WDR45B,0
CPZ,0
BRD8,0
SNTG1,0
PPM1E,0
NCCRP1,0
CHRM3,0
RDH11,0
DYX1C1,0
LEO1,0
PLPPR3,0
HDC,0
SAMD12,0
OR1S2,0
GPX5,0
PROSER2,0
EMILIN3,0
UBC,0
PAX8,0
RAD51,0
DAPK3,0
CLIP1,0
VPS37A,0
HEXIM2,0
CCDC30,0
RPL24,0
FAM234B,0
EFCAB5,0
KRTAP4-2,0
SPRYD7,0
PTPRE,0
ABCG8,0
UTS2,0
CYP2C9,0
OTUD6A,0
CWF19L2,0
COLGALT1,0
HEY2,0
SPATA45,0
TNK2,0
DZIP1,0
MCM8,0
KRTAP5-6,0
FOXN3-AS1,0
SDHAF1,0
POMT2,0
ARFIP1,0
OR11L1,0
RBM4,0
MAD2L1BP,0
DGCR5,0
KRTAP4-7,0
HACD2,0
UBA5,0
LINC01068,0
HGH1,0
RNF17,0
RPS18,0
PRR7,0
ANP32E,0
DCAF12,0
KY,0
ANXA13,0
SEPT11,0
SLC10A2,0
LINC00919,0
GYS2,0
ZGPAT,0
HIF3A,0
DLGAP4,0
SLC43A3,0
MCMDC2,0
HMGB3P1,0
MYBPC1,0
RPS27,0
DCANP1,0
CSTF3,0
LOC101927196,0
ST14,0
LOC101928858,0
SOCS6,0
PANX3,0
LOC100505853,0
SAFB2,0
DNASE2B,0
INHA,0
OR6B3,0
PTPN6,0
ESRRG,0
ERMAP,0
AMACR,0
LOC102724152,0
GPHN,0
GAS5,0
SDC1,0
SNORD18C,0
TMEM218,0
KCNJ2,0
ANKRD26,0
VAMP7,0
HAPLN3,0
C18orf12,0
IL7,0
TBC1D12,0
ROR1,0
GS52,0
ORC2,0
ZDHHC15,0
MRPL55,0
DLEU2L,0
NAALAD2,0
ODF3B,0
PIP4K2B,0
TSC2,0
BDH2,0
MBNL3,0
KRI1,0
NLE1,0
FAM217A,0
CACUL1,0
CENPN,0
NDUFC2,0
HLA-DQB1,0
ABL1,0
CRYBA2,0
BOLL,0
KIAA1429,0
SSTR3,0
PGM1,0
NLGN4X,0
HBCBP,0
INPP4A,0
LRRC25,0
GPR26,0
COL6A5,0
SEMA6D,0
RBMY1A3P,0
WASH3P,0
HAL,0
VEZF1,0
NR4A3,0
CEP95,0
KCTD3,0
MFSD12,0
LHFPL4,0
RNF168,0
MRPS18B,0
CFHR3,0
KANK4,0
CASP9,0
PON3,0
WDR31,0
POLA2,0
NFXL1,0
GNAL,0
TEAD2,0
SCAF11,0
HDLBP,0
CCDC74B,0
TCEAL1,0
NDUFV3,0
SLC2A10,0
KCNH2,0
FAM205C,0
RAVER2,0
OR5AP2,0
FOLH1,0
TRPC4,0
LRRFIP1,0
ZFP64,0
CUL3,0
RHO,0
LOC728084,0
ABHD17B,0
CMYA5,0
ABCB5,0
GMPR2,0
NOXO1,0
AMZ1,0
FAM63B,0
SEPT3,0
OR7E156P,0
LOC102723617,0
GCAT,0
ABCA8,0
TRIM55,0
SLC1A3,0
OR2A5,0
NPY5R,0
UBE2Q2P1,0
TCOF1,0
EIF5A2,0
PAQR6,0
ARL4A,0
PPP1R9A,0
FAM104B,0
OR5W2,0
AFAP1,0
AVPR1A,0
CLRN2,0
FAM224A,0
UBXN11,0
TMEM184B,0
SLC13A3,0
NFE2,0
SIAH3,0
KCTD13,0
TGIF1,0
PPP6R3,0
FRMD5,0
PKLR,0
ROCK2,0
NRXN3,0
ABLIM1,0
GRASP,0
CCT7,0
ABCC5,0
VCY1B,0
KDM5D,0
GSTK1,0
GGNBP2,0
ERVMER34-1,0
MME,0
OR2T35,0
ACBD4,0
MYO16,0
DNAJC5B,0
ASB7,0
TUSC5,0
IL1B,0
NUAK2,0
C9orf116,0
SCN10A,0
TTC6,0
CR2,0
ZNF513,0
ALKBH1,0
CD207,0
ARHGAP9,0
BRD9,0
PKLR,0
DEFB128,0
LAMP2,0
KCTD10,0
CCDC144A,0
EPM2A,0
MS4A6E,0
OR2M5,0
OR5B12,0
TGIF1,0
MFAP3L,0
C2CD4A,0
DAZL,0
FGD1,0
PLPP1,0
LOC101927557,0
ATAD1,0
EEF1D,0
KRTAP4-11,0
OR10H4,0
CEP76,0
LOC101927866,0
KRIT1,0
LMAN1L,0
CEMIP,0
GTF2A2,0
UBAP1L,0
RGS20,0
TNFRSF1B,0
EIF4H,0
MEI1,0
PMS2,0
DGKZ,0
IFNA7,0
TIGD4,0
THEG,0
DOC2A,0
PAPD7,0
THOC3,0
CTRC,0
DBNL,0
OR1S1,0
ZNF382,0
NAMA,0
ART5,0
OR52D1,0
ORAOV1,0
NDUFA13,0
SPAM1,0
KCNH4,0
URB2,0
C19orf12,0
SLC35C2,0
RTN3,0
RABL2A,0
GABRB2,0
ORC5,0
PCDHGA9,0
PDXDC2P,0
MCC,0
PDE5A,0
MARS,0
TIAL1,0
VIPR2,0
GCC2,0
ASAH2B,0
MRPL16,0
VAMP5,0
CACYBP,0
ITIH5,0
CDH9,0
EIF4EBP2,0
LINC01352,0
BCAN,0
PLGLB1,0
A1BG,0
KCNJ6,0
ASNSD1,0
KMT2C,0
GALNT15,0
TNRC6C,0
PNPLA4,0
RAP1B,0
KCNAB2,0
SAXO1,0
PER3,0
RPL10L,0
SERF1B,0
FOXE3,0
WWP2,0
TTLL6,0
TRAPPC2L,0
KCNK18,0
NRARP,0
FGF4,0
NUP210,0
PREB,0
GCNT2,0
SLC2A9,0
PTPRR,0
NHS,0
PNLDC1,0
ANKRD36B,0
NSF,0
SLITRK4,0
RUSC2,0
ZBTB46,0
CSNK1E,0
TAPBPL,0
LOC100996263,0
VGLL2,0
POLR2M,0
CFHR2,0
ADIPOR1,0
LOC284379,0
RMND1,0
PTPRZ1,0
KDR,0
PIK3CG,0
LDLRAD3,0
GPR141,0
TJP1,0
C6orf1,0
PRR7,0
FMO9P,0
PARPBP,0
PRKG1,0
COL15A1,0
TMEM234,0
NKX6-3,0
CT45A3,0
FXN,0
GOLGA6L5P,0
SYT16,0
SGTA,0
DSEL,0
BEX3,0
CD22,0
KRTAP5-11,0
TNS2,0
ATAD5,0
AKNAD1,0
IGHD,0
ABO,0
POLR1D,0
ERBB4,0
TRAPPC11,0
LYZ,0
CTRB2,0
CETN1,0
CUTA,0
OR2B11,0
LOC101927855,0
UBE2E3,0
OOEP,0
TCTE1,0
LINC01089,0
COL25A1,0
UCMA,0
CHUK,0
KLF12,0
REPIN1,0
SPTBN1,0
MAGEA10,0
TBX4,0
MAB21L3,0
MARS2,0
FOXP4-AS1,0
PAGE3,0
NTNG1,0
ZAP70,0
EGFLAM,0
PCNA,0
TNFSF12,0
SLC12A7,0
NXPH2,0
GPR12,0
UROS,0
CFAP65,0
KCNJ3,0
GET4,0
CSDE1,0
MYL2,0
FBXO46,0
KCTD6,0
NLRX1,0
RUNDC3A,0
MAGED2,0
WDR49,0
SENP3,0
LIG1,0
TFB2M,0
SERTAD4,0
COPS6,0
AKR7A3,0
FANCD2OS,0
MYL12B,0
DHRS12,0
TAS2R31,0
ZNF474,0
ATP5I,0
CYLC1,0
HIPK1,0
GTF2H2,0
KCNIP3,0
OR4C15,0
LAT2,0
CBFA2T3,0
GPBAR1,0
HLA-DQA2,0
MBOAT1,0
USP21,0
EIF4G2,0
GRIK4,0
OR2G6,0
LILRA3,0
ATXN2L,0
STAMBP,0
ATP6V0D2,0
ATP6V1B2,0
CSTF1,0
KCNMB3,0
BMS1,0
DDX19A,0
SMAGP,0
ITIH5,0
IDH3G,0
RANBP3L,0
ADAM32,0
DFNB59,0
TRIM48,0
UCN3,0
PRPF40B,0
IQCK,0
TMA16,0
BSG,0
LAMB1,0
EIF3E,0
INGX,0
SMUG1,0
PDC,0
CBWD2,0
SLC5A10,0
C9orf72,0
LMO3,0
ITGB8,0
ECHDC1,0
GDPD1,0
SEMA4C,0
POPDC2,0
MRI1,0
KRT79,0
RPS6KC1,0
TNFRSF17,0
TMEM14B,0
NOTCH4,0
LRPPRC,0
ZNF16,0
IFRD1,0
BAIAP2,0
SLC45A3,0
CT55,0
C19orf38,0
SHROOM3,0
PRDM1,0
SEPSECS,0
AHCTF1,0
HOMER3,0
LRRC55,0
SMC4,0
SPRN,0
PTPRC,0
PLD4,0
RAB6A,0
SIAH1,0
CSDE1,0
KLHL5,0
CDC25C,0
TMPPE,0
JRK,0
TMEM266,0
DLX1,0
MUC17,0
MPZL2,0
FAAP24,0
AUP1,0
KLRC2,0
CSTF1,0
PECR,0
RAP1GAP2,0
NAV1,0
TMEM108,0
FTCD,0
OR10A4,0
PRB3,0
MTUS2,0
FOXRED2,0
RAB6C,0
C16orf78,0
FBLL1,0
PIGN,0
ZNF831,0
RAB3IL1,0
VBP1,0
PML,0
HOTAIR,0
BLACAT1,0
MRPL49,0
AREG,0
AGRN,0
TBC1D20,0
POU2F3,0
WDPCP,0
MCM9,0
RFX5,0
PGGT1B,0
PLEC,0
GIPC3,0
LOC100288893,0
DHDDS,0
SHANK2,0
ACSM5,0
LOC105371083,0
BTBD11,0
MARCO,0
FAM46C,0
SLC2A11,0
TGFBR3L,0
SLC25A16,0
GALNT16,0
MKLN1,0
ZNF781,0
ETS2,0
ACOD1,0
KIAA1549,0
OR5K1,0
PRLHR,0
MTMR8,0
IL5RA,0
OR6S1,0
SLC7A1,0
TDRD6,0
SLC1A4,0
CCDC181,0
SBK1,0
ZDHHC13,0
AGO4,0
HMGCL,0
SERPINA11,0
VWA1,0
DHDH,0
RNF34,0
LHFPL5,0
PHOSPHO2,0
FEM1B,0
VSX1,0
PRELP,0
MRPS18B,0
STEAP3-AS1,0
EPHX3,0
GALNT10,0
ZNF678,0
ZWILCH,0
YIPF4,0
NBPF10,0
FBXO3,0
LRRTM1,0
ALKBH8,0
ADGRL3,0
B3GAT2,0
PABPC1L2A,0
ADCY3,0
CATIP,0
GEMIN6,0
GDNF,0
GRIK1,0
CELSR1,0
FOXB1,0
PLK1,0
AADAT,0
NSF,0
GRK1,0
PRKCG,0
TMPRSS5,0
PKD2L1,0
LOC146880,0
FBXO25,0
PRR20A,0
PXMP2,0
IMPACT,0
BTLA,0
KATNAL1,0
FOXL2NB,0
TUBGCP3,0
NTM,0
CPLX2,0
MBD5,0
IFT88,0
CXCR5,0
ANXA13,0
CCAR1,0
TLR6,0
PDCD2,0
CIAO1,0
MTPAP,0
AGO1,0
TIE1,0
RGS20,0
CFD,0
BMI1,0
DCC,0
CLEC10A,0
COL11A1,0
ANO9,0
TTTY2,0
CCDC186,0
RTN4,0
TCHHL1,0
NCF4,0
GLIS3,0
SMARCD3,0
TPD52L3,0
GABRG3-AS1,0
EWSR1,0
MYL2,0
PRKRIP1,0
QKI,0
ZNF195,0
KCNJ1,0
ATP5S,0
A4GALT,0
AMELY,0
KIAA1257,0
POLH,0
CCNY,0
SCEL,0
GP6,0
NME4,0
PCDHGA3,0
CBLN4,0
CTNS,0
ZNF106,0
MAP3K3,0
SCART1,0
RBP3,0
KAT2A,0
IL4I1,0
RASGEF1B,0
ARMC2,0
IL25,0
RNASE6,0
FAM111B,0
AQP4,0
DNAAF5,0
TTLL3,0
ADAMTS3,0
IL23R,0
TRIM23,0
C5orf30,0
NHLRC4,0
MRPS7,0
ERICH6,0
PFN1,0
MGST1,0
NME1-NME2,0
ARHGEF7-IT1,0
CRBN,0
PSG3,0
BMPR2,0
C14orf2,0
ZNF366,0
SNORA65,0
H2AFB1,0
CST7,0
CBWD5,0
ZFAT-AS1,0
SYNGR1,0
GPS2,0
ATP5G2,0
PRSS50,0
PFDN1,0
ANKH,0
IFNA14,0
FHL1,0
AGXT2,0
C6orf1,0
RGS1,0
CTPS2,0
LSM5,0
PCK1,0
ANAPC7,0
THAP9,0
ARL6,0
LY6H,0
PCDHB3,0
ANKRD13D,0
FOXE1,0
SAR1A,0
TXNL1,0
SSNA1,0
IKBKE,0
LOC100130238,0
RASSF5,0
EPHA8,0
SUMF2,0
ADIPOR1,0
METTL23,0
IL1RN,0
CSNK1E,0
PDXP,0
FOXP1-IT1,0
PJA1,0
APOL4,0
ADRA1A,0
BRI3BP,0
GABRA6,0
PODN,0
VRTN,0
HLA-DRA,0
STAG2,0
CD274,0
TMSB4X,0
KYAT1,0
MOSPD3,0
SRP14,0
VWDE,0
MDM1,0
KRTAP6-3,0
VPS9D1,0
ERCC6L,0
OSBPL2,0
VPS50,0
COL11A2,0
TRIM67,0
CBX8,0
NR4A3,0
LARGE1,0
ACTR10,0
LRR1,0
GPT2,0
ELP4,0
SLC9C2,0
TMTC1,0
STK26,0
LINC01523,0
HMGA1,0
IMPDH1,0
PSMC1,0
CELF1,0
RTBDN,0
CPQ,0
SERPINA4,0
HNRNPH3,0
CGB7,0
MESDC2,0
EXT2,0
SP3,0
FOLH1,0
KRTDAP,0
CSF2RA,0
CDKL5,0
LOC101928728,0
TMEM185B,0
TMEM232,0
CAMK2G,0
FOXA2,0
RGS12,0
MAD2L1,0
KCNB1,0
EXO5,0
EYA4,0
PLCD4,0
LINC01393,0
NHEJ1,0
GOLGA6D,0
HAX1,0
PDPR,0
SLC13A3,0
RYR2,0
GOSR1,0
SSX5,0
RPL36,0
EIF4EBP1,0
DUSP3,0
PIH1D1,0
ATP2B1,0
CYP2D6,0
CT45A1,0
DNM1L,0
NEBL,0
MRPL35,0
ACSM5,0
WISP1,0
LINC00658,0
ADRA1D,0
MYH1,0
CDPF1,0
DRAM2,0
GLI1,0
KIF3B,0
TPTE2P3,0
MMP25,0
ISOC2,0
TMEM261,0
WDR88,0
TMEM134,0
RALBP1,0
PRMT2,0
VIMP,0
CALR,0
PKHD1,0
KIAA0101,0
FAM103A1,0
HSD17B7,0
KCNF1,0
HSD17B11,0
EIF3H,0
LHX8,0
ANKRD10,0
UHRF1,0
TIGD3,0
BCAM,0
RPL34,0
TSPY2,0
PDPN,0
RTN4,0
DMD,0
TOB2,0
C21orf62,0
IL12A-AS1,0
KMT5A,0
LSP1,0
RSG1,0
WDR47,0
MCM7,0
SIMC1,0
PTPRA,0
MXI1,0
SMIM10L1,0
CHIA,0
WNT8A,0
SH2D3C,0
FAM13B,0
TMX3,0
CYP2S1,0
DRD1,0
DDX42,0
DCST2,0
MOBP,0
DRP2,0
LDLR,0
TMEM126B,0
SEPT6,0
MRPS6,0
RNF31,0
EZH2,0
CCDC18,0
TTC29,0
SGK2,0
ZNHIT3,0
ARHGEF7,0
SMIM10,0
DMD,0
RBM43,0
ASB11,0
ELOVL7,0
TACR3,0
PSMB8,0
SLC26A5,0
DCDC2B,0
RASSF5,0
PNMA1,0
SMG8,0
RALGAPA1,0
SCT,0
DIP2A,0
PXYLP1,0
PITX2,0
TNIP3,0
TRIM39,0
KCNQ4,0
CACNA1D,0
TNFRSF10B,0
RBM18,0
PNLIPRP3,0
SH3TC2,0
CNOT2,0
SLC25A24,0
VEZT,0
ASCL3,0
NEBL,0
PDE9A,0
SPPL3,0
THSD7A,0
THAP7,0
ATOH7,0
TAT,0
CNPY3,0
AP4M1,0
VEPH1,0
CLASP1,0
RASAL2,0
TMEM18,0
USP40,0
OR1B1,0
SERTAD3,0
ARMCX3,0
MIA3,0
TTC22,0
PCDH9,0
SPATA31A7,0
MYOF,0
HPSE2,0
ARFGEF1,0
ORM2,0
LOC105373356,0
SLC25A51,0
DPP6,0
SCAF11,0
RAD54B,0
OBP2A,0
TRPM1,0
NSG1,0
BVES,0
SPDYE1,0
LOC101927038,0
DBF4B,0
GYPE,0
RELT,0
RBMY2EP,0
ZAK,0
UBE2R2,0
ABCB7,0
CT45A5,0
ATF3,0
NAIP,0
SH3RF3,0
MARCH8,0
HIST1H2BI,0
VCX,0
PAEP,0
DYDC1,0
SLC35G6,0
EHMT1,0
IKZF2,0
MXI1,0
PRICKLE4,0
OR7E91P,0
CD276,0
ACSS2,0
GPATCH11,0
TXNRD1,0
PI15,0
PYDC2,0
CHRNA1,0
ATP6V1D,0
CROCCP3,0
SERPINA12,0
FYN,0
REM1,0
GRXCR1,0
CYP27A1,0
SLC35B1,0
DGCR6,0
DUOX1,0
FAAH2,0
SPA17,0
ANKRD55,0
SPDYA,0
DUSP9,0
LOC101928760,0
C10orf71-AS1,0
EFR3A,0
TRAPPC12,0
GRAP,0
ZNF251,0
MS4A6A,0
FBXO7,0
TEX11,0
NID1,0
SPTBN4,0
CLIP1,0
PXN,0
PKHD1,0
CRYGN,0
TRAPPC9,0
VWA1,0
PALM2-AKAP2,0
TARM1,0
CXorf36,0
PSMD12,0
MTOR,0
SHH,0
PRR30,0
NT5DC2,0
NCK2,0
MIR202HG,0
MGA,0
GNLY,0
CEP152,0
ERAS,0
SDHAP1,0
GPATCH2,0
OR51B4,0
SLC22A14,0
FOXP1,0
IQCF6,0
REV1,0
CHMP4A,0
ACSL4,0
ELMO1,0
MBL1P,0
RNF103,0
DIAPH1,0
ZNF568,0
BMP15,0
TPBGL,0
WWTR1,0
TXNDC5,0
HTR3D,0
NSRP1,0
SUMO1,0
VAV3,0
MINOS1,0
PDCD6,0
GAPDHS,0
DSTYK,0
GOLGA6C,0
CNNM2,0
CTSL,0
EWSR1,0
COL1A2,0
ABCB11,0
RBBP8NL,0
MAPK3,0
FAM110A,0
SLC9A3R2,0
SIX5,0
PRMT5,0
STAP2,0
DMXL2,0
SHISA5,0
GLUD2,0
CLTB,0
B3GALT4,0
SLC7A8,0
JMJD6,0
FKBP2,0
MCAM,0
SERPINA11,0
LOC101927495,0
TUBA4B,0
RSF1,0
PARK2,0
SLCO3A1,0
FAM96B,0
SLC31A1,0
EIF2AK2,0
LRRC3B,0
IL17RE,0
SERPINB6,0
SNAR-G1,0
SSC5D,0
CXorf51B,0
ALDH4A1,0
RPS23,0
ST5,0
ATP6V1G2,0
HOXB6,0
NBPF6,0
SAGE1,0
