"active.cases.percentage","expression.mappings","expression_data_geneId_binary.txt - % active/dysregulated","expression_data_geneId_binary.txt - Total active/dysregulated","HGNC","in.negative.list","in.positive.list","is.exception","is.mapped.to.datasets","name","node.hits","node.hits.normalized","node.total.hits","node.total.hits.normalized","selected","shared name"
"0.0","0","0.0","0",,"false","false","true","no","652672","0","0.0","0","0.0","false","652672"
"0.0","1","0.0","0","AURKA","false","false","true","yes","6790","0","0.0","0","0.0","false","6790"
"0.0","0","0.0","0","STX8","false","false","true","no","9482","0","0.0","0","0.0","false","9482"
"0.0","1","0.0","0","TNFSF9","false","false","true","yes","8744","0","0.0","0","0.0","false","8744"
"0.0","1","0.0","0","DIO2","false","false","true","yes","1734","0","0.0","0","0.0","false","1734"
"0.0","1","0.0","0","USP20","false","false","true","yes","10868","0","0.0","0","0.0","false","10868"
"0.0","0","0.0","0","EGR1","false","false","true","no","1958","0","0.0","0","0.0","false","1958"
"0.0","1","0.0","0","TPM1","false","false","true","yes","7168","0","0.0","0","0.0","false","7168"
"0.0","0","0.0","0","AZGP1","false","false","true","no","563","0","0.0","0","0.0","false","563"
"0.0","0","0.0","0","KDM1A","false","false","true","no","23028","0","0.0","0","0.0","false","23028"
"0.0","0","0.0","0","PHF21A","false","false","true","no","51317","0","0.0","0","0.0","false","51317"
"0.0","1","0.0","0","CDKN2C","false","false","true","yes","1031","0","0.0","0","0.0","false","1031"
"0.0","1","0.0","0","CNTRL","false","false","true","yes","11064","0","0.0","0","0.0","false","11064"
"0.0","1","0.0","0","SEMA3B","false","false","true","yes","7869","0","0.0","0","0.0","false","7869"
"0.0","0","0.0","0","SEMA3A","false","false","true","no","10371","0","0.0","0","0.0","false","10371"
"0.0","1","0.0","0","ASS1","false","false","true","yes","445","0","0.0","0","0.0","false","445"
"0.0","1","0.0","0","TOMM20","false","false","true","yes","9804","0","0.0","0","0.0","false","9804"
"0.0","0","0.0","0","HABP2","false","false","true","no","3026","0","0.0","0","0.0","false","3026"
"0.0","0","0.0","0","EIF2AK3","false","false","true","no","9451","0","0.0","0","0.0","false","9451"
"0.0","1","0.0","0","MMP8","false","false","true","yes","4317","0","0.0","0","0.0","false","4317"
"0.0","1","0.0","0","EMCN","false","false","true","yes","51705","0","0.0","0","0.0","false","51705"
"0.0","1","0.0","0","POLR2I","false","false","true","yes","5438","0","0.0","0","0.0","false","5438"
"0.0","0","0.0","0","DNPEP","false","false","true","no","23549","0","0.0","0","0.0","false","23549"
"0.0","1","0.0","0","SOAT2","false","false","true","yes","8435","0","0.0","0","0.0","false","8435"
"0.0","1","0.0","0","CD3G","false","false","true","yes","917","0","0.0","0","0.0","false","917"
"0.0","1","0.0","0","PTPN7","false","false","true","yes","5778","0","0.0","0","0.0","false","5778"
"0.0","1","0.0","0","PTH1R","false","false","true","yes","5745","0","0.0","0","0.0","false","5745"
"0.0","0","0.0","0",,"false","false","true","no","3507","0","0.0","0","0.0","false","3507"
"0.0","1","0.0","0","VPREB3","false","false","true","yes","29802","0","0.0","0","0.0","false","29802"
"0.0","0","0.0","0","BGLAP","false","false","true","no","632","0","0.0","0","0.0","false","632"
"0.0","0","0.0","0","GGCX","false","false","true","no","2677","0","0.0","0","0.0","false","2677"
"0.0","1","0.0","0","AGAP2","false","false","true","yes","116986","0","0.0","0","0.0","false","116986"
"0.0","1","0.0","0","MPIG6B","false","false","true","yes","80739","0","0.0","0","0.0","false","80739"
"0.0","1","0.0","0","TDGF1P3","false","false","true","yes","6998","0","0.0","0","0.0","false","6998"
"0.0","1","0.0","0","TDP2","false","false","true","yes","51567","0","0.0","0","0.0","false","51567"
"0.0","1","0.0","0","XRN1","false","false","true","yes","54464","0","0.0","0","0.0","false","54464"
"0.0","0","0.0","0","XRCC1","false","false","true","no","7515","0","0.0","0","0.0","false","7515"
"0.0","0","0.0","0","LSM2","false","false","true","no","57819","0","0.0","0","0.0","false","57819"
"0.0","1","0.0","0","CAV3","false","false","true","yes","859","0","0.0","0","0.0","false","859"
"0.0","1","0.0","0","NAPSA","false","false","true","yes","9476","0","0.0","0","0.0","false","9476"
"0.0","1","0.0","0","CD247","false","false","true","yes","919","0","0.0","0","0.0","false","919"
"0.0","0","0.0","0","CASP10","false","false","true","no","843","0","0.0","0","0.0","false","843"
"0.0","1","0.0","0","CD244","false","false","true","yes","51744","0","0.0","0","0.0","false","51744"
"0.0","1","0.0","0","NTN1","false","false","true","yes","9423","0","0.0","0","0.0","false","9423"
"0.0","1","0.0","0","CLU","false","false","true","yes","1191","0","0.0","0","0.0","false","1191"
"0.0","0","0.0","0","TRPC2","false","false","true","no","7221","0","0.0","0","0.0","false","7221"
"0.0","0","0.0","0","TRPC6","false","false","true","no","7225","0","0.0","0","0.0","false","7225"
"0.0","0","0.0","0","TNNC1","false","false","true","no","7134","0","0.0","0","0.0","false","7134"
"0.0","1","0.0","0","GPR37","false","false","true","yes","2861","0","0.0","0","0.0","false","2861"
"0.0","0","0.0","0","SIPA1L1","false","false","true","no","26037","0","0.0","0","0.0","false","26037"
"0.0","0","0.0","0","CD63","false","false","true","no","967","0","0.0","0","0.0","false","967"
"0.0","0","0.0","0","LCN1","false","false","true","no","3933","0","0.0","0","0.0","false","3933"
"0.0","1","0.0","0","ZNF653","false","false","true","yes","115950","0","0.0","0","0.0","false","115950"
"0.0","1","0.0","0","CDYL","false","false","true","yes","9425","0","0.0","0","0.0","false","9425"
"0.0","1","0.0","0","SLC26A8","false","false","true","yes","116369","0","0.0","0","0.0","false","116369"
"0.0","1","0.0","0","DTNB","false","false","true","yes","1838","0","0.0","0","0.0","false","1838"
"0.0","1","0.0","0","DTNBP1","false","false","true","yes","84062","0","0.0","0","0.0","false","84062"
"0.0","0","0.0","0","FSTL3","false","false","true","no","10272","0","0.0","0","0.0","false","10272"
"0.0","1","0.0","0","MOS","false","false","true","yes","4342","0","0.0","0","0.0","false","4342"
"0.0","1","0.0","0","NAIP","false","false","true","yes","4671","0","0.0","0","0.0","false","4671"
"0.0","1","0.0","0","NR2C1","false","false","true","yes","7181","0","0.0","0","0.0","false","7181"
"0.0","1","0.0","0","RNF139","false","false","true","yes","11236","0","0.0","0","0.0","false","11236"
"0.0","1","0.0","0","FNBP1L","false","false","true","yes","54874","0","0.0","0","0.0","false","54874"
"0.0","1","0.0","0","EPHB2","false","false","true","yes","2048","0","0.0","0","0.0","false","2048"
"0.0","0","0.0","0","KMT5A","false","false","true","no","387893","0","0.0","0","0.0","false","387893"
"0.0","1","0.0","0","KCNJ6","false","false","true","yes","3763","0","0.0","0","0.0","false","3763"
"0.0","0","0.0","0","KCNJ9","false","false","true","no","3765","0","0.0","0","0.0","false","3765"
"0.0","1","0.0","0","NCK2","false","false","true","yes","8440","0","0.0","0","0.0","false","8440"
"0.0","1","0.0","0","RARB","false","false","true","yes","5915","0","0.0","0","0.0","false","5915"
"0.0","1","0.0","0","CAMP","false","false","true","yes","820","0","0.0","0","0.0","false","820"
"0.0","1","0.0","0","LBP","false","false","true","yes","3929","0","0.0","0","0.0","false","3929"
"0.0","1","0.0","0","SNAPIN","false","false","true","yes","23557","0","0.0","0","0.0","false","23557"
"0.0","1","0.0","0","AUP1","false","false","true","yes","550","0","0.0","0","0.0","false","550"
"0.0","1","0.0","0","TAOK3","false","false","true","yes","51347","0","0.0","0","0.0","false","51347"
"0.0","1","0.0","0","SIGLEC11","false","false","true","yes","114132","0","0.0","0","0.0","false","114132"
"0.0","1","0.0","0","PRSS2","false","false","true","yes","5645","0","0.0","0","0.0","false","5645"
"0.0","1","0.0","0","POLQ","false","false","true","yes","10721","0","0.0","0","0.0","false","10721"
"0.0","1","0.0","0","TRIM21","false","false","true","yes","6737","0","0.0","0","0.0","false","6737"
"0.0","1","0.0","0","ASAP1","false","false","true","yes","50807","0","0.0","0","0.0","false","50807"
"0.0","1","0.0","0","IL5","false","false","true","yes","3567","0","0.0","0","0.0","false","3567"
"0.0","1","0.0","0","CHRNA3","false","false","true","yes","1136","0","0.0","0","0.0","false","1136"
"0.0","0","0.0","0","CHRNB4","false","false","true","no","1143","0","0.0","0","0.0","false","1143"
"0.0","1","0.0","0","SRCAP","false","false","true","yes","10847","0","0.0","0","0.0","false","10847"
"0.0","1","0.0","0","SLC9A1","false","false","true","yes","6548","0","0.0","0","0.0","false","6548"
"0.0","1","0.0","0","MAP4K4","false","false","true","yes","9448","0","0.0","0","0.0","false","9448"
"0.0","1","0.0","0","COPG1","false","false","true","yes","22820","0","0.0","0","0.0","false","22820"
"0.0","1","0.0","0","SV2B","false","false","true","yes","9899","0","0.0","0","0.0","false","9899"
"0.0","1","0.0","0","KIF20B","false","false","true","yes","9585","0","0.0","0","0.0","false","9585"
"0.0","0","0.0","0","CNPY2","false","false","true","no","10330","0","0.0","0","0.0","false","10330"
"0.0","1","0.0","0","SECTM1","false","false","true","yes","6398","0","0.0","0","0.0","false","6398"
"0.0","0","0.0","0","PRKCG","false","false","true","no","5582","0","0.0","0","0.0","false","5582"
"0.0","1","0.0","0","GNB3","false","false","true","yes","2784","0","0.0","0","0.0","false","2784"
"0.0","1","0.0","0","MAPK9","false","false","true","yes","5601","0","0.0","0","0.0","false","5601"
"0.0","0","0.0","0","CTSK","false","false","true","no","1513","0","0.0","0","0.0","false","1513"
"0.0","1","0.0","0","BAG5","false","false","true","yes","9529","0","0.0","0","0.0","false","9529"
"0.0","1","0.0","0","PPFIBP1","false","false","true","yes","8496","0","0.0","0","0.0","false","8496"
"0.0","0","0.0","0","PPP2R1B","false","false","true","no","5519","0","0.0","0","0.0","false","5519"
"0.0","0","0.0","0","TRIO","false","false","true","no","7204","0","0.0","0","0.0","false","7204"
"0.0","0","0.0","0","NR4A1","false","false","true","no","3164","0","0.0","0","0.0","false","3164"
"0.0","1","0.0","0","RAB43","false","false","true","yes","339122","0","0.0","0","0.0","false","339122"
"0.0","0","0.0","0","MYO5B","false","false","true","no","4645","0","0.0","0","0.0","false","4645"
"0.0","0","0.0","0","CHMP3","false","false","true","no","51652","0","0.0","0","0.0","false","51652"
"0.0","1","0.0","0","CHMP4B","false","false","true","yes","128866","0","0.0","0","0.0","false","128866"
"0.0","0","0.0","0","UFSP2","false","false","true","no","55325","0","0.0","0","0.0","false","55325"
"0.0","1","0.0","0","ROPN1","false","false","true","yes","54763","0","0.0","0","0.0","false","54763"
"0.0","0","0.0","0","SYTL1","false","false","true","no","84958","0","0.0","0","0.0","false","84958"
"0.0","1","0.0","0","GTF2E2","false","false","true","yes","2961","0","0.0","0","0.0","false","2961"
"0.0","0","0.0","0","DCX","false","false","true","no","1641","0","0.0","0","0.0","false","1641"
"0.0","1","0.0","0","AP1M1","false","false","true","yes","8907","0","0.0","0","0.0","false","8907"
"0.0","0","0.0","0","FLI1","false","false","true","no","2313","0","0.0","0","0.0","false","2313"
"0.0","0","0.0","0","BRAP","false","false","true","no","8315","0","0.0","0","0.0","false","8315"
"0.0","1","0.0","0","ANGPT1","false","false","true","yes","284","0","0.0","0","0.0","false","284"
"0.0","1","0.0","0","ANGPT2","false","false","true","yes","285","0","0.0","0","0.0","false","285"
"0.0","1","0.0","0","ZFPM2","false","false","true","yes","23414","0","0.0","0","0.0","false","23414"
"0.0","0","0.0","0","SMN2","false","false","true","no","6607","0","0.0","0","0.0","false","6607"
"0.0","1","0.0","0","SYP","false","false","true","yes","6855","0","0.0","0","0.0","false","6855"
"0.0","1","0.0","0","DPM3","false","false","true","yes","54344","0","0.0","0","0.0","false","54344"
"0.0","1","0.0","0","TBXA2R","false","false","true","yes","6915","0","0.0","0","0.0","false","6915"
"0.0","1","0.0","0","PDK3","false","false","true","yes","5165","0","0.0","0","0.0","false","5165"
"0.0","0","0.0","0","PDHA1","false","false","true","no","5160","0","0.0","0","0.0","false","5160"
"0.0","1","0.0","0","EIF4A3","false","false","true","yes","9775","0","0.0","0","0.0","false","9775"
"0.0","1","0.0","0","INPP5A","false","false","true","yes","3632","0","0.0","0","0.0","false","3632"
"0.0","1","0.0","0","SEPT5","false","false","true","yes","5413","0","0.0","0","0.0","false","5413"
"0.0","0","0.0","0","EIF3J","false","false","true","no","8669","0","0.0","0","0.0","false","8669"
"0.0","1","0.0","0","KCNH1","false","false","true","yes","3756","0","0.0","0","0.0","false","3756"
"0.0","1","0.0","0","KCNH5","false","false","true","yes","27133","0","0.0","0","0.0","false","27133"
"0.0","0","0.0","0","AKAP8L","false","false","true","no","26993","0","0.0","0","0.0","false","26993"
"0.0","0","0.0","0","NPAT","false","false","true","no","4863","0","0.0","0","0.0","false","4863"
"0.0","1","0.0","0","TICAM1","false","false","true","yes","148022","0","0.0","0","0.0","false","148022"
"0.0","0","0.0","0","MOAP1","false","false","true","no","64112","0","0.0","0","0.0","false","64112"
"0.0","1","0.0","0","SLC2A1","false","false","true","yes","6513","0","0.0","0","0.0","false","6513"
"0.0","1","0.0","0","CCNDBP1","false","false","true","yes","23582","0","0.0","0","0.0","false","23582"
"0.0","1","0.0","0","MRAS","false","false","true","yes","22808","0","0.0","0","0.0","false","22808"
"0.0","1","0.0","0","ADIPOQ","false","false","true","yes","9370","0","0.0","0","0.0","false","9370"
"0.0","1","0.0","0","ADIPOR2","false","false","true","yes","79602","0","0.0","0","0.0","false","79602"
"0.0","1","0.0","0","N4BP2","false","false","true","yes","55728","0","0.0","0","0.0","false","55728"
"0.0","1","0.0","0","PTEN","false","false","true","yes","5728","0","0.0","0","0.0","false","5728"
"0.0","1","0.0","0","NDEL1","false","false","true","yes","81565","0","0.0","0","0.0","false","81565"
"0.0","1","0.0","0","SF1","false","false","true","yes","7536","0","0.0","0","0.0","false","7536"
"0.0","1","0.0","0","POP7","false","false","true","yes","10248","0","0.0","0","0.0","false","10248"
"0.0","1","0.0","0","NCAPD2","false","false","true","yes","9918","0","0.0","0","0.0","false","9918"
"0.0","1","0.0","0","SMC4","false","false","true","yes","10051","0","0.0","0","0.0","false","10051"
"0.0","0","0.0","0","SDC2","false","false","true","no","6383","0","0.0","0","0.0","false","6383"
"0.0","1","0.0","0","NAMPT","false","false","true","yes","10135","0","0.0","0","0.0","false","10135"
"0.0","0","0.0","0","COPS7B","false","false","true","no","64708","0","0.0","0","0.0","false","64708"
"0.0","1","0.0","0","MT1G","false","false","true","yes","4495","0","0.0","0","0.0","false","4495"
"0.0","1","0.0","0","TTBK1","false","false","true","yes","84630","0","0.0","0","0.0","false","84630"
"0.0","1","0.0","0","GABRG3","false","false","true","yes","2567","0","0.0","0","0.0","false","2567"
"0.0","1","0.0","0","MYOC","false","false","true","yes","4653","0","0.0","0","0.0","false","4653"
"0.0","0","0.0","0","BUB1","false","false","true","no","699","0","0.0","0","0.0","false","699"
"0.0","1","0.0","0","BUB3","false","false","true","yes","9184","0","0.0","0","0.0","false","9184"
"0.0","1","0.0","0","CEBPD","false","false","true","yes","1052","0","0.0","0","0.0","false","1052"
"0.0","1","0.0","0","GADD45A","false","false","true","yes","1647","0","0.0","0","0.0","false","1647"
"0.0","0","0.0","0","PFN2","false","false","true","no","5217","0","0.0","0","0.0","false","5217"
"0.0","1","0.0","0","BID","false","false","true","yes","637","0","0.0","0","0.0","false","637"
"0.0","1","0.0","0","DSCAM","false","false","true","yes","1826","0","0.0","0","0.0","false","1826"
"0.0","1","0.0","0","KRT2","false","false","true","yes","3849","0","0.0","0","0.0","false","3849"
"0.0","1","0.0","0","CKS1B","false","false","true","yes","1163","0","0.0","0","0.0","false","1163"
"0.0","1","0.0","0","IL24","false","false","true","yes","11009","0","0.0","0","0.0","false","11009"
"0.0","0","0.0","0","IL20RA","false","false","true","no","53832","0","0.0","0","0.0","false","53832"
"0.0","1","0.0","0","EPB41L2","false","false","true","yes","2037","0","0.0","0","0.0","false","2037"
"0.0","1","0.0","0","SQSTM1","false","false","true","yes","8878","0","0.0","0","0.0","false","8878"
"0.0","0","0.0","0","PIP5KL1","false","false","true","no","138429","0","0.0","0","0.0","false","138429"
"0.0","0","0.0","0","PIP5K1B","false","false","true","no","8395","0","0.0","0","0.0","false","8395"
"0.0","0","0.0","0","ECSIT","false","false","true","no","51295","0","0.0","0","0.0","false","51295"
"0.0","1","0.0","0","CCKAR","false","false","true","yes","886","0","0.0","0","0.0","false","886"
"0.0","0","0.0","0","TEAD3","false","false","true","no","7005","0","0.0","0","0.0","false","7005"
"0.0","1","0.0","0","VGLL1","false","false","true","yes","51442","0","0.0","0","0.0","false","51442"
"0.0","1","0.0","0","KRT10","false","false","true","yes","3858","0","0.0","0","0.0","false","3858"
"0.0","1","0.0","0","AKAP5","false","false","true","yes","9495","0","0.0","0","0.0","false","9495"
"0.0","0","0.0","0","HOOK1","false","false","true","no","51361","0","0.0","0","0.0","false","51361"
"0.0","0","0.0","0","ASIC2","false","false","true","no","40","0","0.0","0","0.0","false","40"
"0.0","1","0.0","0","BHLHE41","false","false","true","yes","79365","0","0.0","0","0.0","false","79365"
"0.0","1","0.0","0","ADRA1B","false","false","true","yes","147","0","0.0","0","0.0","false","147"
"0.0","0","0.0","0","SRFBP1","false","false","true","no","153443","0","0.0","0","0.0","false","153443"
"0.0","1","0.0","0","LDB2","false","false","true","yes","9079","0","0.0","0","0.0","false","9079"
"0.0","1","0.0","0","PRDM1","false","false","true","yes","639","0","0.0","0","0.0","false","639"
"0.0","1","0.0","0","IRF4","false","false","true","yes","3662","0","0.0","0","0.0","false","3662"
"0.0","0","0.0","0","ULBP3","false","false","true","no","79465","0","0.0","0","0.0","false","79465"
"0.0","1","0.0","0","KLRK1","false","false","true","yes","22914","0","0.0","0","0.0","false","22914"
"0.0","1","0.0","0","NKX2-1","false","false","true","yes","7080","0","0.0","0","0.0","false","7080"
"0.0","1","0.0","0","LGALS13","false","false","true","yes","29124","0","0.0","0","0.0","false","29124"
"0.0","0","0.0","0","POLR2K","false","false","true","no","5440","0","0.0","0","0.0","false","5440"
"0.0","0","0.0","0","TIFA","false","false","true","no","92610","0","0.0","0","0.0","false","92610"
"0.0","1","0.0","0","CADM1","false","false","true","yes","23705","0","0.0","0","0.0","false","23705"
"0.0","1","0.0","0","DBT","false","false","true","yes","1629","0","0.0","0","0.0","false","1629"
"0.0","1","0.0","0","TSNAX","false","false","true","yes","7257","0","0.0","0","0.0","false","7257"
"0.0","0","0.0","0","SUN1","false","false","true","no","23353","0","0.0","0","0.0","false","23353"
"0.0","1","0.0","0","NXT1","false","false","true","yes","29107","0","0.0","0","0.0","false","29107"
"0.0","0","0.0","0","PIK3AP1","false","false","true","no","118788","0","0.0","0","0.0","false","118788"
"0.0","1","0.0","0","NOD1","false","false","true","yes","10392","0","0.0","0","0.0","false","10392"
"0.0","1","0.0","0","LGALS2","false","false","true","yes","3957","0","0.0","0","0.0","false","3957"
"0.0","1","0.0","0","FBXO3","false","false","true","yes","26273","0","0.0","0","0.0","false","26273"
"0.0","1","0.0","0","CBX4","false","false","true","yes","8535","0","0.0","0","0.0","false","8535"
"0.0","1","0.0","0","XRCC2","false","false","true","yes","7516","0","0.0","0","0.0","false","7516"
"0.0","1","0.0","0","LIG3","false","false","true","yes","3980","0","0.0","0","0.0","false","3980"
"0.0","1","0.0","0","ATP5G3","false","false","true","yes","518","0","0.0","0","0.0","false","518"
"0.0","1","0.0","0","TAF8","false","false","true","yes","129685","0","0.0","0","0.0","false","129685"
"0.0","1","0.0","0","ST8SIA3","false","false","true","yes","51046","0","0.0","0","0.0","false","51046"
"0.0","1","0.0","0","NCAM1","false","false","true","yes","4684","0","0.0","0","0.0","false","4684"
"0.0","1","0.0","0","F8A1","false","false","true","yes","8263","0","0.0","0","0.0","false","8263"
"0.0","1","0.0","0","CDK3","false","false","true","yes","1018","0","0.0","0","0.0","false","1018"
"0.0","1","0.0","0","LAMB3","false","false","true","yes","3914","0","0.0","0","0.0","false","3914"
"0.0","1","0.0","0","METTL1","false","false","true","yes","4234","0","0.0","0","0.0","false","4234"
"0.0","1","0.0","0","WDR4","false","false","true","yes","10785","0","0.0","0","0.0","false","10785"
"0.0","1","0.0","0","PKP4","false","false","true","yes","8502","0","0.0","0","0.0","false","8502"
"0.0","0","0.0","0","FANCD2","false","false","true","no","2177","0","0.0","0","0.0","false","2177"
"0.0","1","0.0","0","NCOA4","false","false","true","yes","8031","0","0.0","0","0.0","false","8031"
"0.0","1","0.0","0","DYSF","false","false","true","yes","8291","0","0.0","0","0.0","false","8291"
"0.0","1","0.0","0","ERCC1","false","false","true","yes","2067","0","0.0","0","0.0","false","2067"
"0.0","1","0.0","0","XPA","false","false","true","yes","7507","0","0.0","0","0.0","false","7507"
"0.0","0","0.0","0","UBA2","false","false","true","no","10054","0","0.0","0","0.0","false","10054"
"0.0","1","0.0","0","TOLLIP","false","false","true","yes","54472","0","0.0","0","0.0","false","54472"
"0.0","1","0.0","0","MOK","false","false","true","yes","5891","0","0.0","0","0.0","false","5891"
"0.0","0","0.0","0","TBK1","false","false","true","no","29110","0","0.0","0","0.0","false","29110"
"0.0","1","0.0","0","CCNC","false","false","true","yes","892","0","0.0","0","0.0","false","892"
"0.0","1","0.0","0","CDK8","false","false","true","yes","1024","0","0.0","0","0.0","false","1024"
"0.0","0","0.0","0","RRP9","false","false","true","no","9136","0","0.0","0","0.0","false","9136"
"0.0","1","0.0","0","ASPH","false","false","true","yes","444","0","0.0","0","0.0","false","444"
"0.0","0","0.0","0","SOSTDC1","false","false","true","no","25928","0","0.0","0","0.0","false","25928"
"0.0","0","0.0","0","MED28","false","false","true","no","80306","0","0.0","0","0.0","false","80306"
"0.0","0","0.0","0","HAVCR1","false","false","true","no","26762","0","0.0","0","0.0","false","26762"
"0.0","1","0.0","0","SEMA4A","false","false","true","yes","64218","0","0.0","0","0.0","false","64218"
"0.0","1","0.0","0","TUBA8","false","false","true","yes","51807","0","0.0","0","0.0","false","51807"
"0.0","0","0.0","0","NANOG","false","false","true","no","79923","0","0.0","0","0.0","false","79923"
"0.0","0","0.0","0","REST","false","false","true","no","5978","0","0.0","0","0.0","false","5978"
"0.0","1","0.0","0","TERF2","false","false","true","yes","7014","0","0.0","0","0.0","false","7014"
"0.0","0","0.0","0","CCL2","false","false","true","no","6347","0","0.0","0","0.0","false","6347"
"0.0","0","0.0","0","ITPR3","false","false","true","no","3710","0","0.0","0","0.0","false","3710"
"0.0","1","0.0","0","F3","false","false","true","yes","2152","0","0.0","0","0.0","false","2152"
"0.0","1","0.0","0","NUMA1","false","false","true","yes","4926","0","0.0","0","0.0","false","4926"
"0.0","0","0.0","0","VAV2","false","false","true","no","7410","0","0.0","0","0.0","false","7410"
"0.0","0","0.0","0","C8A","false","false","true","no","731","0","0.0","0","0.0","false","731"
"0.0","1","0.0","0","MLF1","false","false","true","yes","4291","0","0.0","0","0.0","false","4291"
"0.0","0","0.0","0","CENPU","false","false","true","no","79682","0","0.0","0","0.0","false","79682"
"0.0","1","0.0","0","GJC1","false","false","true","yes","10052","0","0.0","0","0.0","false","10052"
"0.0","0","0.0","0","TJP3","false","false","true","no","27134","0","0.0","0","0.0","false","27134"
"0.0","1","0.0","0","RPL10","false","false","true","yes","6134","0","0.0","0","0.0","false","6134"
"0.0","0","0.0","0","RAPGEF5","false","false","true","no","9771","0","0.0","0","0.0","false","9771"
"0.0","1","0.0","0","RAP2B","false","false","true","yes","5912","0","0.0","0","0.0","false","5912"
"0.0","1","0.0","0","CSF2","false","false","true","yes","1437","0","0.0","0","0.0","false","1437"
"0.0","0","0.0","0","PPP1CC","false","false","true","no","5501","0","0.0","0","0.0","false","5501"
"0.0","0","0.0","0","SET","false","false","true","no","6418","0","0.0","0","0.0","false","6418"
"0.0","0","0.0","0","JARID2","false","false","true","no","3720","0","0.0","0","0.0","false","3720"
"0.0","1","0.0","0","NKX2-5","false","false","true","yes","1482","0","0.0","0","0.0","false","1482"
"0.0","1","0.0","0","PLSCR1","false","false","true","yes","5359","0","0.0","0","0.0","false","5359"
"0.0","1","0.0","0","GDNF","false","false","true","yes","2668","0","0.0","0","0.0","false","2668"
"0.0","1","0.0","0","ASCL4","false","false","true","yes","121549","0","0.0","0","0.0","false","121549"
"0.0","1","0.0","0","P4HB","false","false","true","yes","5034","0","0.0","0","0.0","false","5034"
"0.0","1","0.0","0","PLCB2","false","false","true","yes","5330","0","0.0","0","0.0","false","5330"
"0.0","1","0.0","0","ARF4","false","false","true","yes","378","0","0.0","0","0.0","false","378"
"0.0","1","0.0","0","RLF","false","false","true","yes","6018","0","0.0","0","0.0","false","6018"
"0.0","1","0.0","0","BCL11B","false","false","true","yes","64919","0","0.0","0","0.0","false","64919"
"0.0","1","0.0","0","CDKL2","false","false","true","yes","8999","0","0.0","0","0.0","false","8999"
"0.0","1","0.0","0","CP","false","false","true","yes","1356","0","0.0","0","0.0","false","1356"
"0.0","1","0.0","0","PROC","false","false","true","yes","5624","0","0.0","0","0.0","false","5624"
"0.0","1","0.0","0","OLFM4","false","false","true","yes","10562","0","0.0","0","0.0","false","10562"
"0.0","1","0.0","0","ING5","false","false","true","yes","84289","0","0.0","0","0.0","false","84289"
"0.0","0","0.0","0","TBC1D4","false","false","true","no","9882","0","0.0","0","0.0","false","9882"
"0.0","1","0.0","0","KIAA0556","false","false","true","yes","23247","0","0.0","0","0.0","false","23247"
"0.0","0","0.0","0","GADD45GIP1","false","false","true","no","90480","0","0.0","0","0.0","false","90480"
"0.0","1","0.0","0","GTF2I","false","false","true","yes","2969","0","0.0","0","0.0","false","2969"
"0.0","0","0.0","0",,"false","false","true","no","27259","0","0.0","0","0.0","false","27259"
"0.0","0","0.0","0","SEC13","false","false","true","no","6396","0","0.0","0","0.0","false","6396"
"0.0","1","0.0","0","WDR44","false","false","true","yes","54521","0","0.0","0","0.0","false","54521"
"0.0","1","0.0","0","AGTR1","false","false","true","yes","185","0","0.0","0","0.0","false","185"
"0.0","1","0.0","0","ALOX5","false","false","true","yes","240","0","0.0","0","0.0","false","240"
"0.0","1","0.0","0","COTL1","false","false","true","yes","23406","0","0.0","0","0.0","false","23406"
"0.0","1","0.0","0","PIGU","false","false","true","yes","128869","0","0.0","0","0.0","false","128869"
"0.0","0","0.0","0","ELL","false","false","true","no","8178","0","0.0","0","0.0","false","8178"
"0.0","1","0.0","0","SNF8","false","false","true","yes","11267","0","0.0","0","0.0","false","11267"
"0.0","1","0.0","0","G3BP1","false","false","true","yes","10146","0","0.0","0","0.0","false","10146"
"0.0","0","0.0","0",,"false","false","true","no","8215","0","0.0","0","0.0","false","8215"
"0.0","1","0.0","0","ATG12","false","false","true","yes","9140","0","0.0","0","0.0","false","9140"
"0.0","1","0.0","0","EIF4EBP1","false","false","true","yes","1978","0","0.0","0","0.0","false","1978"
"0.0","1","0.0","0","EIF4E","false","false","true","yes","1977","0","0.0","0","0.0","false","1977"
"0.0","1","0.0","0","DCN","false","false","true","yes","1634","0","0.0","0","0.0","false","1634"
"0.0","0","0.0","0","CEACAM6","false","false","true","no","4680","0","0.0","0","0.0","false","4680"
"0.0","1","0.0","0","KCNQ2","false","false","true","yes","3785","0","0.0","0","0.0","false","3785"
"0.0","1","0.0","0","PROX1","false","false","true","yes","5629","0","0.0","0","0.0","false","5629"
"0.0","1","0.0","0","APC2","false","false","true","yes","10297","0","0.0","0","0.0","false","10297"
"0.0","1","0.0","0","UBE2A","false","false","true","yes","7319","0","0.0","0","0.0","false","7319"
"0.0","1","0.0","0","HBEGF","false","false","true","yes","1839","0","0.0","0","0.0","false","1839"
"0.0","1","0.0","0","GAPDH","false","false","true","yes","2597","0","0.0","0","0.0","false","2597"
"0.0","1","0.0","0","CMIP","false","false","true","yes","80790","0","0.0","0","0.0","false","80790"
"0.0","0","0.0","0","NCR1","false","false","true","no","9437","0","0.0","0","0.0","false","9437"
"0.0","1","0.0","0","UCHL5","false","false","true","yes","51377","0","0.0","0","0.0","false","51377"
